label	text
0	how to change shipping on a bought item on ebay
1	Should I major in philosophy or psychology (assuming I can't major in both)?
0	what age to dogwoods bloom first
0	what is meant by duality astronomy
0	How can I build shoulder muscle mass?
1	What is the best way to pick lottery numbers?
0	what is an exos
0	What will be the impact of GST on land and apartment prices for buyer and seller?
0	is starch carbohydrates or sugar
0	what does lichen do to trees
0	does higher torr mean more gas is required
0	If I block someone on Instagram will I still see that they liked a picture of a mutual follower?
0	How should I learn hacking by myself?
0	does kelloggs cereal speacial k contain vitamin k?
0	How can you program your Dish remote?
0	through what piece of legislation did roosevelt ensure european powers would not become involved in central and south american affairs
0	who sings love me like you do
0	how many police officers are corrupt
0	is hashimoto genetic
0	how many tamil channels in airtel digital tv
0	can a digestive enzyme help with excessive gas
0	what do people do on spring break
1	What are some good ways to lose weight?
0	what do rit scores mean on the maps
0	what is oral progesterone used for
0	how many flight miles from clt to gva
1	who won more el clasico real madrid or barcelona
0	what does it mean when a civil case is taken to us district court
0	Can ultrasound frequencies change eye colour?
0	Do aliens even exist?
0	what era was the grand canyon formed
0	what county is affton missouri located in
0	do ashwagandha tablets helps anxiety
0	who does the los angeles rams play today
0	Why does society still view race as a biological trait, though science has proved that race is not something we are really born with?
0	what does not for federal identification mean on a driver license
0	what is knossos greece famous for
0	what does d.e. mean on a survey
0	who plays sidney in once upon a time
0	how many diapers does a newborn use in a day
0	can you bake with sweet and low
0	Why do people ask questions on Quora while They can get all the answers by Googling?
0	what all do you need to change your name
0	'who wrote you don''t know what it''s like to love somebody'
0	where did the 2004 tsunami hit in thailand
0	How can I increase size and thickness of my penis?
0	when was the first tacoma narrows bridge built
0	who are the two named suitors in the odyssey
0	What is fourier transform of one?
1	what are the different types of dementia
0	when can a baby turn on to its side
0	how to become a licensed hair stylist
0	what is adobo sauce
0	what does the nile mean in egyptian
0	Which skills will go to Heaven with us?
0	how to make a v neck out of a regular t shirt
0	who traded with the french and fought with them against british
0	who wrote the music and lyrics to the song kinky boots
0	how many cigarettes in a pack in the us
0	what is the meaning of back in black
0	What is the shortcut key of subscript and superscript in Excel?
0	how old tall is master chief?
0	what are the duties of the national security council
0	what is the sales tax rate in north carolina brunswick county
0	when does the last justice league trailer come out
0	what does hypoventilation mean
0	what is the dragons name on doc mcstuffins
0	how much do ponies cost
0	what do you think leads to schism in the church today
0	how much does it cost to put a garbage disposal in
0	What are some things new employees should know going into their first day at Moog?
0	what can you do with black magic
0	How do I prepare the resume?
0	what ;county is stratton maine in
0	What is the Pakistan's view on India's surgical strike?
0	what is merlin entertainment
1	What is the difference between Uber x and Uber xl?
0	How do you make a person's answer to your question seem extremely witty and well informed?
0	what land did the us get in the treaty of paris
1	What is the thing you most regret doing?
0	what company did bill gates co found
0	when was the last time england got to the semifinals
1	What are some dumb things that most people do?
0	is beer a carbonated beverage
0	in human meiosis how many chromosome are in each daughter cell
0	"What does each term in ""public static void main(String[] args)"" mean?"
0	Have you ever met an upcoming actor, actress or singer who you knew would go far in their career?
0	was camillo di cavour a conservative
0	how do you say money in German mean
0	Technology: Is Freedom 251 safe to buy?
0	How would you unequivocally prove to a layperson that climate change exists?
0	How is the weather in Istanbul?
0	How close did the North come to losing the Civil War?
0	How do I apply for a loan online?
0	How do I make personal assistant like jarvis?
0	is theranos blood technology
0	What are the positive effects of climate change?
0	Why don't north Korean people revolt against their monarchy rule even in 21st century?
0	who sang the song the night they drove old dixie down
0	what do the numbers mean on blood pressure
0	What are the consequences of having a very dark green almost black stool?
0	what year was the transistor invented and by what company
0	How do I become fighter jet pilot as a woman in Indian Air Force?
0	Is it possible to submit an HTML form without a submit button?
0	what channel is at&t sports network on directv
0	what does negative mean on your credit report
0	what are code of federal
0	Is B.Pharma + MBA(HR) a good combination?
1	What is the best VR for Samsung Galaxy J7 Prime?
0	Do economics majors need math?
0	how old are baby squirrels when they leave the nest
0	where is farm pride located
0	who killed majin buu in dragon ball z
0	What is really the mind?
0	when did the first atomic bomb exploded in japan
0	where to find pnc routing number online
0	when was the foundation of the internet created
0	how do I delete questions from quora?
0	when did universal studios open
0	What does a Psychopath believes? How does the lack of emotions affects the believe in a god?
0	what days do irs release refunds
0	phase change from gas to solid is called
1	who holds the record for the farthest home run
0	what does purple skittle mean
0	What television shows were created by women?
0	what crest is barcelona
0	How does the Zika Virus affect men and non pregnant women?
0	why do veins come to the surface
0	what does equality discover in this chapter
0	how long can a person be detained under stop and search
0	what movie was the song everybody wants to rule the world
0	what is a curr?
0	how much does a kindergarten teacher make
0	why are ocean currents important to marine animals
1	What brand makes the most durable/heavyduty tshirt?
1	What are the best academies for IAS coaching in Bangalore?
1	What is the best PHP framework to learn after learning Laravel?
0	was the southern baptist church founded to support slavery
0	How do I sleep the minimum amount of time without risking health?
0	what is motions of loom
0	how many seasons of greys anatomy are on hulu
0	what does mainline mean
0	Has India really isolated Pakistan globally. If so then why is Russia still holding a joint military exercise with Pakistan?
0	how much does a gram weigh?
0	what does the name purdy mean
0	Is any chance in IT sector after working in public bank?
0	what organ carries waste from other organs
0	Why can't we break the laws of physics?
0	How do you unlock a disabled iPhone 5?
0	Where can I get an SD memory card data recovery software free of cost?
0	who are three guys who have never been in my kitchen
0	what does hesco do
0	I had bought skullcandy earphones 2months back, 1 of the earplugs Is nt workIng.I bought them on flipkart.how do I replace them on warranty?
0	what foods help gout
0	how long do baby eagles keep food in their crop
0	who played peterman on seinfeld
0	who plays mom on the tv series mom
0	what issues affecting social class in chlamydia
0	is it gonna be hot tomorrow
0	what does an everstone do?
0	who played anakin skywalker in star wars the phantom menace
0	what does a polar bear eat
0	who is called as savyasachi among pandavas of mahabharata
0	why do they call it the gulf of mexico
0	How can I convert jazz standards to jazz guitar solo pieces?
0	what is a shoul
0	what is the minimum number of drives needed to implement raid 6
0	What is it like to be a college jock?
0	can acupuncture in arms cause side effects of coldness in hands
0	Why are dividends called dividends?
0	What are some sites that provide free GATE test series for civil engineering?
0	what did us gain from treaty of paris
0	What do you do to spy on Hangouts on another phone?
0	who was apollo creed fighting when he died
0	who makes up the legislature in south africa
0	what are beagle used for
0	where is the vascular tissue found in plants
0	when are you issued a social security number
0	what is web design protocol for lead generation
0	in what direction does blood flow through the heart?
1	How different or similar is Toronto to New York City?
0	what is malware short for?
0	What did you think of the Joker in Suicide Squad?
0	Where do we get weed in bangalore?
0	If humans evolved from apes, why are there still apes?
1	What are the strengths and weaknesses of the advising system at Western Illinois University?
0	what does preclearance mean customs
0	If I don't opt maths in class 11th can I still give SAT exam?
0	which countries signed the un charter in 1945
0	how long do you have to go to school to be a diesel mechanic
0	who suggested class conflict drives human history and is at the core of human progress
0	what are chinhuhuas breed for
0	how how many main characters are in the book book scavenger
0	what causes foot odor on clean feet
0	what are two characteristics of fiber-optic cable? (choose two.)
0	who is responsible for introducing the principle of uniformitarianism
0	how is shingles spread to someone else
0	Are there any alcoholic drinks made from tomatoes?
0	when was the last time the la rams won the superbowl
0	who is the actress that played janice on friends
0	How can I build deb file for ubuntu (code: python3)?
0	What is a Punnett square?
0	What causes people to go insane?
0	what happens to the girl at the end of human centipede
0	What is operating leverage?
0	what do pre workout supplements do
0	I have a two month old cat and I feed it dry food.  Is this enough?
0	how many miles is powers lake in woodbury
1	what are common drugs for mumps
0	is the common cold a disease
0	why is acetylcholine released
0	what does tum blossom symbolize?
0	who played sean connery on saturday night live
0	what blood test checks for dehydration
1	What are the10 best things about MNIT Jaipur?
0	what is 85% of 6gigs
0	what direction do you drive roundabout
0	should juveniles be tried as adults
1	What is the craziest drink you've ever heard someone order at Starbucks?
0	who won season 7 of the amazing race
0	what is swatting on twitch
0	what is mga airport name
0	Why do Orthodox Jews have a preference for black clothing?
0	what causes low blood in the body
1	What are the benefits of developing in Node.js versus Python?
0	What are some bizarre laws in the world?
0	is yellow prussiate of soda toxic
1	What is the best place to sell Supreme clothing?
0	who sings when you say nothing at all with alison krauss
0	I'm 16 and my girlfriend is 18 and pregnant. We are going to tell my parents but how do I do it and what should I expect?
1	What is the difference between a port and a socket?
0	what type of insulation
0	What words can be used to replace missing?
0	What is the effect of temperature on semiconductor diode?
1	What is the best graphic design software?
1	Which film did you most enjoy watching at the cinema in 2016?
0	Whenever I eat spicy food, my scalp starts to itch and also when I go out in sun. why so?
0	how long before tinitis goes away after stopping nsaids
0	What will happen if everyone dies this instant?
0	who has the power to protect american ships on the high seas
0	what is a kenal bar
0	how does dexamethasone help allergies
0	What is the history of Pakistan occupied kashmir?
0	how to describe a game genre
0	when did michael jordan come into the league
0	what was the impact on the beveridge report on britain
0	Is grammar really important on Quora?
0	was ronald reagan married before nancy?
0	what causes bruises on legs and are tender
0	Is there a way to detect if a phone number is a burner from the Burner app?
0	who does the voice of daddy pig on peppa pig
0	how to epoxy paint concrete
0	who is victor adams
0	who played buffy and jody in family affair
0	which state in india has english as mother tongue
0	where is the origin of the orange river
0	I smoked weed last on April 18, (not really a heavy smoker, here and there sometimes) and took a $50 detox drink called QCarbo32 a week later. I have a MEPS (military) drug test on the 16th of this month. Will I pass?
0	what is the price of registered professional landman exam
0	what each nerve controls in your body
0	Can I use Jio sim in my 3G mobile?
0	How can I lose fat from my hips and thighs?
0	what is engineer or scientific software?
0	what does NPK do for plants
0	where to aim on scope for close range shots
0	what was the vote in loving v virginia
1	What's your, personally, most reliable source of information?
0	Why does Indian train delay so much during winters? How can we improve it?
0	What motivates you in your bad times?
1	Who is more likely to be the President of India in 2017?
0	what does rangoli mean
0	what is the purpose of supreme student government
0	Is there still tension between America and Russia?
0	what is translational research
0	what countries were the allied and axis powers
0	What are some ways that the US voting system could be improved from a theoretical perspective?
0	what does accrued means
0	where is the new titanic ship being built
0	what is it when a dog has labored breathing
0	What are some signs my girlfriend/boyfriend is emotionally immature?
0	how much get paid police lineup
0	how many years does it take to get from your bsn to nurse practitioner
0	what does dividend m
1	what is the best charge pipe bimmerfest
0	in which mitotic phase do the chromosomes condense and does the mitotic spindle begin to form
0	how many miles from dallas to indianapolis
0	what is supervised injection
1	Which is best smartphone below 15000?
0	What are some things new employees should know going into their first day at Govt Properties?
0	what does deferred compensation for acting mean
0	BIBS, Kolkata is not AICTE approved. Should I go for my MBA and PGDFM from that college?
0	where did the san francisco earthquake 1906 happen
0	when is 8 out of 10 cats does countdown on
0	what challenges does the horse industry face
0	what cause hiv/aids
0	what is dx service
1	who is ranked 1 in the big 12
0	what does military u.s.f.e.t mean?
0	My blood group is B positive and my husband's blood group is O positive. How is my child B negative?
0	what does alpilles mean
0	How can I learn coding in one day?
0	Is hostel compulsory to study BBA at symbiosis?
0	where is vienna on a map of europe
0	what did the science method do in the renaissance
0	when is the next episode of the next step coming out
0	What if India provides arms to balochistan people for freedom, as India cant attack directly on Pakistan?
0	Why am I always tired throughout the day but then at bedtime I am wide awake?
0	what are the three layers of hierarchical network design?
0	which group of fungi do the mushrooms belong to
0	Can I use Jio in iPhone 5s?
1	which are best days to buy cheap air tickets
0	what does the spinal cord carry
0	How do I improve my social life at age 20?
0	What has been your experience working with Mr. Narendra Modi during his current tenure as PM of India?
0	what charities has ariana grande donated to
0	car battery what happens at charging and discharging
0	what does tau
0	what are the ingredients for trimspa
0	when is daylight savings 2016
0	how to lodge a complaint to the Australian defence force
0	who plays the bad guy in i am number 4
0	what kind of word is racecar spelled backwards
0	ok google which fictional comic book character has won a pulitzer prize
1	what vitamins are good for skin and acne
0	How much do comedians make from comedy clubs per gig?
0	who won the nba basketball championship this year
0	what are the requirements for gas cleanup osha
0	"How true is Donald trump's statement which says ""parts of London city are so radicalized that police is afraid to go there""?"
0	who gets automatic bid in world cup 2026
1	What are some interesting and challenging books for learning C?
0	when does the next episode of seal team come on
1	Which is the best food for kids?
0	what is it called when you cant stand to hear someone chewing
0	who hit the first mlb interleague home run in 1997
0	what is a judicial day
0	which term describes the structure that separates the thoracic cavity from the abdominal cavity
0	what are calling cards?
0	what is benzphetamine used for
0	what the average salary of a funny car driver
0	who sits in front of president during state of the union
0	What was Alexander the Great's personal life like?
0	when did the black and red jordans come out
0	Can you get a service dog for cyclothymia?
0	What is your new year resolution for 2017 or goal for 2017?
0	how to recover from bell's palsy quickly
0	what could cause soreness of heel
0	what is the harrison h3 when was it designed and why
0	What's the passing mark for the IFoA CT 1 exam?
0	where do the immortals come from in highlander
0	what threats do your weaknesses expose you to
0	how many episodes in a season of riverdale
0	who sang the song i love you a bushel and a peck
0	How is the word 'prestidigitation' used in a sentence?
0	How can a average student can increase his concept for JEE?
0	what prion disease causes holes in the brain
0	what antibiotics treat gout
0	Why am I able to do a finger pushup after training upper body and forearms?
0	Is dual majoring in Chemistry and Applied Physics plus minoring in Computer Science a good idea?
0	How easy is it to submit a question on Quora?
0	what is Cosmid clone
0	Why doesn't anyone answer my questions on here?
0	Publicis Chemestry: Why does water sometimes feed fire and sometimes turn it off?
0	can I use a car seat in the front of a truck
0	how long does it take for a medicine to be out of your system
1	Which is the best phone under 15000 Rs.?
0	what was the name of grizzly adams bear
0	what caused my miscarriage
0	where is the normandy american cemetery and memorial
0	what do waves transmit through water
0	is there a constitutional limit on the number of supreme court justices
0	what does a normal vergina look like
0	what is global tourism definition
0	are leather gloves heat resistant
0	How do I begin my day positively?
0	what language do the australian aborigines
0	How do I see all the Quora questions I've asked or am following?
0	who recorded the album dark side of the moon
0	can an iphone6 be repaired
0	who played the child in kramer vs. kramer
0	what is vhw
0	when do they strip membranes during pregnancy
0	What universities does Roadrunner Trans recruit new grads from? What majors are they looking for?
0	How to use  random forests for anomaly detection with any known Data mining package?
0	what does an is in the coast guard do
0	How do I lose 20-30 kg?
0	Whos is dravidians?
0	what is another word for culture
0	what do i need to give to be a dental hygienist
1	Who is the most handsome man on Game of Thrones?
0	How long does it take for a person to drown?
0	who did angelina jolie marry
1	What's the best laptop I can buy as a CS student?
0	what does service factor on a motor mean
0	what does plss stand for
0	who has died on fear the walking dead
0	How do I make $50 a week online through blog?
0	where is bauma
0	where firefox bookmarks stored
0	How can I develop emotional intelligence?
0	How can I deal with missing values in a predictive model?
0	'where does the constitution''s authority come from'
0	what does ibrd stand for
0	what does raas not cause
0	How do I recover my Gmail account?
0	what does ukiah mean
1	'where does most of canada''s electricity come from'
0	where is spokane airport
1	Which type of movement is the most complex and is integrated in the cerebral cortex?
0	what is the term for the monetary value of goods and services
0	what does cows laying down mean
0	what is the fluid inside a blister called
1	What are the best comments on a guy's profile picture?
0	who covered romeo and juliet by the dire straits
0	what are gases used in neon signs?
1	Which MBA stream is better to pursue a mechanical engineer as fresher?
0	Why are my all questions marked for improvement?
0	what can the committee do with a bill
0	what do plum blossom symbolize?
1	What is Ontario's motto and its significance, how does it compare to Arizona's?
0	Why do people get sleepy after eating sugar?
1	What is the best quadcopter for under $200?
0	What could we call a person who takes a lot of selfies?
0	how is a late filing fee for 1096 accessed
0	what foods can i eat with ibs
0	what does ctrl alt delete mean
0	what causes carotid artery blockage
0	'what was the venue of 2015 cricket world cup''s final match'
0	who played abraham on law and order svu
0	Would you agree that seeing our faces in the mirror is essentially the same as taking out our own eyes to look at ourselves (strange question I know)?
0	the ability of an atom to attract electron towards itself is called
0	can oil prevent wrinkles
0	what does first pick in the draft mean
0	what is a vinga
0	how does skeletal system work
0	how far from my location to cincinnati ohio
0	who sang it never rains in southern california
0	Why should I self-publish my first book?
0	where is glycogen stored in the human body
0	at what age can a child have their own kayak
0	What could be the cause of this wrist pain?
0	which statement about the daughter cells following mitosis and cytokinesis is correct?
0	"What does it mean to ""follow"" a question on Quora?"
0	what is windows lsa
0	what is navitaire
0	why do you need a tetanus shot
0	how many small glues equal a gallon of glue
0	where is boeing headquarters?
0	what county is plainfield, indiana in
0	What is modal jazz?
0	what is the sixth month on the jewish calendar
0	how did the berlin blockade impact europe
0	what is the use of python programming language
0	who are the shareholders of the bank of england
1	who are the most supported football clubs in the world
0	How does Quora count the number of views in an answer?
0	who is a star is born written about
0	what is ja radio
0	what is a hook in music terms
0	what affects the prostate
0	who interviewed louis in interview with the vampire
0	does pineapple juice make you taste better
0	what does moon mean
0	is there any multiplayer in assassins creed origins
0	what does the mophie juice pack plus do
0	what county is washington twp nj
0	there are how many religion in the world
1	who is the top us male figure skater competing for team usa
0	who voiced chip in beauty and the beast 2017
0	when was the last time the titanic was visited
1	who was the richest man ever elected president
0	what are mendel laws of segregation and independent assortment
1	which are the largest cities in the us
0	is the british prime minister commander in chief
1	Which is the best and most infamous criminal activity?
1	What is best source of Canadian politics news, web news sites or Facebook pages? Please be specific on which sites or pages.
0	what are the fall sports
0	Is it possible to connect my Xbox 360 to my 2014 iMac so I can use the screen as a display?
0	What will be the impact of GST on Hotel sector?
0	Why are major Indian TV channels absent in northeast?
0	How do you get started investing in stocks?
0	when was close encounters of the third kind made
0	what does nolle contendre mean
0	"How can you use ""analyze"" in a sentence?"
0	can fat soluble vitamins be stored
0	did dolly parton's husband die
0	what is blesto scouting
0	when did the eagles last win the superbowl
1	Which are the best places in Goa to visit alone?
0	What does it feel like to ejaculate?
0	what is color flow doppler on echo
0	how many records did michael jackson make
0	why does an enzyme cease to function when it has become denatured?
0	who did the cubs play in the world series in 2016
1	What are the best YouTube channels for news?
0	where did ashes to ashes dust to dust come from
0	what is the charge of sulfur ions
0	How will Japan pay its public debt?
1	Which is a suitable inpatient drug and alcohol rehab center near White County GA?
0	how much protein daily for women mercola
0	how many years of college to be a diagnostic medical sonographer
0	what does jeopardy due in a tie
0	how did the united states entry into world war 2 affect the american economy
0	What are your New Year's resolutions for 2017?
0	when was the voting age lowered to 18 in canada
1	who is worth the most in the united states
0	can you have an elaborate wrought iron fence around your property in berry creek
1	which idea best describes an element of an unlimited government
1	What is unusual or different about the food and cuisine in the Netherlands?
0	what is a bellows pocket?
1	Which is better for a CS: IIT Guwahati or IIT Roorkee?
0	Do people with OCD repeat words and sentences? I found on multiple websites, that this is a symptom. Repetitive Speech and words?
0	What are the uses of ceramic tiles?
0	who won the election in barking and dagenham
0	what are the types of pak choi
0	does bill die in true blood season 1
0	Do most Americans support and will vote for Donald Trump?
0	What is Kim Kardashian known for?
0	how did the catholic response to the protestant reformation
0	what protocol does wcf use
1	What is dark energy vs therodynamics?
0	when did the phone company stop using letters
0	when does the wrinkle of time come out
0	where is silver found in nature
0	the net investment income is computed on what
0	what angle should a subcutaneous shot be at
0	who came second in the overall ranked of the tour de france last year
0	how long does it take to build muscle?
0	what country is across the red sea from egypt
0	what are the causes of rising health care costs?
0	what county is rome city indiana in
0	why do we seek the meaning of life
0	what does a catapult work
0	why did the sumerians develop writing?
0	who is the actress playing mac on young and the restless
0	'who are the why don''t we members'
0	What does it take to change a surname in India?
0	is the midbrain the reptilian brain
0	where is the grand canyon of yellowstone located
1	What is the different between offshore and onshore?
0	what are accounts receivable?
0	who is the author of the book titled the sellout
0	are the kansas city chiefs in missouri or kansas
0	who starred in the tv series the saint
0	what is nick diamond net worth
0	who decides what form municipal governments will take
0	what are the notes on the music staff
0	how many slaves were there when slavery was abolished?
0	what do yellow wristbands represents
0	What is an attribute selector in CSS?
0	Why do teachers dislike shy and quiet students?
0	how to set a stage for a play
1	Which is the best phone of 2015?
1	"Which is the ""longest "" word in the English dictionary?"
0	where is socom
0	How can I stop worrying about what other people think of me?
0	who played the dentist on king of queens
0	Is Somalia an accurate outcome of a libertarian run country?
0	what is ahead
0	when did australia go from pounds to dollars
0	what kind of flower is the yellow rose of texas
0	'who wrote johnny cash''s song a boy named sue'
0	where does fungi go on a food web
0	what does a three gas monitor detect
1	What are the best photos taken with a smartphone?
0	who is not members of the united nations
0	How far back would you have to before you couldn't understand English?
0	who played sulu in the original star trek
0	What should I do now in order to accomplish what I want in my life?
1	Who are the fastest internet millionaires?
0	who played donnas sister on that 70s show
0	what is fat constructed of
1	What's the easiest way to kill yourself without pain?
0	how to grill on griddle
0	what is maximum speed for dsl internet
0	what are occupancy sensors?
0	what does assistant manager of recon do
0	what major league baseball team has spring training in sarasota florida
0	where does the last name marcus come from
0	when does dean become a vampire in supernatural
0	in what two ways did greece change under the dorians
0	does biodynamics attract animals
0	does ashley furniture pay a lot
0	What is the answer to tell me about your self interview?
0	what channel is alaska last frontier on
0	Is my voice deep if a voice recorder records it as deep?
0	how to light a sparkler
0	where did the battle of iwo jima take place
0	what does driving in marked lanes mean
0	when do the leaves turn in the smoky mountains
1	Which are the best SAPUI5 training institutes in Hyderabad?
0	where is a filibuster made legal in the constitution
0	why does your hand shake sometimes
0	where does andy escape to in shawshank redemption
0	who has been host and musical guest on snl
0	what was the first computer made out of
1	What are the biggest stories TMZ has broken?
0	I'm 19 years old and girls always rejecting me on social media and off line…how can I attract and make them fall for me?
0	What is the answer to every riddle?
0	who is also known as the father of india
0	What are your views about Lunar embassy?
0	Can doctors tell if a lump is dangerous by feeling the area of the lump even if there was cream over it?
0	Which poll got BREXIT right? In other words, was there a poll that indicated that the exit camp would win? Seems like no one anticipated it.
0	how do you make ribs on a grill
0	How do you get cough syrup with codeine prescribed from a doctor?
0	who played lina lamont in singin in the rain
0	where did the name lovin spoonful come from
0	How do you get more views on your questions on Quora?
0	what is bending former
0	when was english declared the official language of the united states
0	how did the abolitionist movement help end slavery
0	How can I write an ideal answer for rasa theory?
0	who was the girl that broke her ankle in the olympics
0	can ketoconazole and aminoglutethimide. be used with patients taking hiv medications
0	why did that and so it like it's really over the hedge?
0	Can learning be fun? How?
1	who was the last prisoner to leave alcatraz
1	who is the longest running character on general hospital
1	what is lebron james highest score in one game
0	what are factorials
0	What would happen if someone chugged down an entire bottle of whiskey in one go?
0	when did the chronicles of riddick come out
0	who plays todd in scott pilgrim vs the world
0	how did the northern european rulers encouraged the renaissance
0	how to get rid of rust on trailer safety chains
0	what does sharecroppers mean
0	what does boombayah mean in korean
0	what are category ii codes used for?
0	what does lihtc stand for
0	what price is used for a stock donation
0	what does dull means
0	what classification of drugs is used to decrease bladder tone and suppress bladder contractions in clients who have neurogenic bladder?
0	How do I start a company like square? What are the step by step procedures?
1	What are the most upvoted answers on Quora?
0	what county is frelinghuysen nj in
0	what is the pike test
0	who won the first ever celebrity big brother
0	When will a working nintendo 3DS emulator release ?
0	what are the buildings in the new york skyline
0	reason why the north fought in the civil war
0	How much bank interest can I earn easily on $250k in Canada?
0	how is air pressure measured
1	What is the best book to learn data structures using Java?
0	how to change a blog to new email
1	who has won the most french open tennis titles
0	what was shine on you crazy diamond about
0	what is sonata rondo
1	What is the best position for sex?
0	How Do I get Relaince Jio Sim?
0	where did the robot come from in lost in space
1	what lottery numbers are drawn most
0	who plays michael in be more chill musical
0	who is siddhi jaap
0	what is a guest service attendant at target
0	what is mopria print service
0	when did the last ncaa football game come out
0	Which industries and jobs will self-driving cars and trucks disrupt or destroy?
0	what state is san luis potosi
0	why do step siblings bully
0	where does the phrase this too shall pass come from
0	who was locked up in eastern state penitentiary
0	what is a mooring statement
1	who has won the most wimbledon singles titles
0	Why do I get headaches in the heat?
0	what does https protocol stand for
0	"I see many people say, ""Indian media doesn't cover the main news"". People often use the word ""Presstitues"". How can this be fixed?"
0	when was the 13th 14th and 15th amendments ratified
0	can 3rd cousins date
0	where is laguardia airport
0	Why are so many skilled immigrants in Canada doing unskilled jobs? Can I get a skilled job if I do MBA/MA (Econ) from a good b-school in Canada?
0	how long do you have to file probate without a will in california
0	why does a hemorrhoid bleed
0	how old do you have to be to get an oscar
0	How do you know if you're gay?
0	when do neural tube defects occur during pregnancy
0	how much water to drink a day women
1	What is the best English translation of the Bhagavad Gita?
0	What are your views regarding Narendra Modi as a PM candidate of India?
0	how did the virginia resolves show opposition to british policies
0	in which season of friends is rachel pregnant
0	How should I calm myself down?
0	what is capex?
0	How does communication vary from culture to culture?
0	do senior citizen have to file income taxes
0	what county is woodburn, ky
0	is a grade d at gcse a pass
0	where does the term seeing red come from
0	Where can I create a website from scratch?
0	was churchill against the d-day invasion
0	"Do people from (and in India) actually listen to the song ""Tunak Tunak Tun""?"
0	How does a facebook account get hacked?
1	What are the best cardio exercises for weight loss that don't require equipment?
0	How do I get an internship for 2014 summer in India in electrical and electronics engineering?
0	how much does a bowling alley mechanic make per year
0	How long does onigiri last if left refrigerated? How can it be kept longer?
0	who did the vikings play in their first playoff game
0	Why do you hate the military?
0	who sang oh lord its hard to be humble
0	what peak is behind homer
0	Has congress ever overturned a presidential executive order?
0	what is the true story of little red riding hood
0	what does thermal diffusivity mean
0	how long does outlook save deleted emails
1	What is the best Washing machine brand, in India?
0	what does an x in front of a note mean
0	how to restore brushed aluminum finish
0	when are new episodes of star vs the forces of evil coming out
0	who has the rights for world cup 2018
1	Who will be the winner of the Sankranti in 2017?
0	when did superman go on television
0	what is poison ivy extract used for
0	where did the pilgrimage of grace take place
0	what county is stanardsville
0	who plays laura croft in tomb raider 2018
0	what causes pellet like stool
0	Will planks help gain arm muscle? And if so, how many should I do?
0	what food can replace animal protein
0	What is that one thing you want to change in your life?
0	'what genres of music were popular in the 80''s'
0	What is Quickbooks tech support number in Arizona?
0	who played the mom in the parent trap
0	where is mount washington located
0	how long does a basketball game last on tv
0	what county is parkers lake, ky
0	who does the voice of joe swanson from family guy
1	What are the best books about IT industry?
0	how much does a laboratory technician make
0	who is the present president of niti ayog
1	which party is the majority party in the senate in nigeria
0	what are the three different categories of minerals in food?
1	Who is the best boxer ever?
0	what does let the cat out of the bag mean?
0	eos cameras what is eos
0	How many calories do you burn from cycling?
0	who promoted the idea that thereÃ²ÃÃs a conflict between the conscious and unconscious mind
0	where is the bus stop of siem reap to bangkok
0	what do spiders wrap up their prey in?
0	Can we time travel anyhow?
0	why does mr bean fall from the sky
1	What are the best lines to begin a diary entry?
0	What is democratic design?
0	how to change slide time in prezi
0	what authority was given to the postmaster general under the espionage and sedition acts?
0	What are the salaries like for Jimmy Johns drivers?
0	doppler test what does blue mean
0	did rob lowe ever play a character named todd
0	what county is rose hill nc
0	how far between reagan international airport and mt vernon
0	What are prons and cons of banning and replacing ₹500 and ₹1000 Notes in India?
0	if wolverine is weapon x who are the others
0	what are aggregates used to make in the building process
0	what does icip electronic health record stand for
1	Which is the best gaming laptop in 60000 Rs?
0	who won popular vote in 2008 presidential election
0	what did the mandate system do?
0	what does conservatorship mean in real estate?
0	what is the progress of make in india
0	What are the health risks in losing 20 pounds in 4 days?
0	what is the delivery time for priority mail express
0	What's that device on umpire's arm?
0	What was L's ideology?
0	where was harry potter and the deathly hallows part 1 filmed
0	who is the star of man versus food
1	"Why was Genghis khan more popular than Tamerlane in the world as ""Mongol "" given that both are brutal conqueror and remarkable leader?"
0	how long to wait to stain treated wood
0	what chapter does yuki senpai go swimming
0	what place is dialing code 0358
0	How many species of obligate carnivores are there?
0	Would you like to be able to fly?
0	what could cause stomach pain near the surface under the ribs
0	define species what are the important factors leading to the rise of a new species
0	How do I get my English better?
0	when did the fifth generation macbook air come out
0	what are the main ingredients in milk chocolate
0	how do i get certified to teach cpr and first aid
0	'who won the president''s cup in the nhl this year'
0	Is brandedlogoworks.com trustable?
1	What are the best life style hacks?
0	Is Bill Gates' IQ really 160?
0	Why do we sometimes feel a random shiver down our spine, even when it's not cold, and there's nothing wrong with us?
0	IS HIPER II GPS OUTDATED
1	What is the best prank that you have ever done?
0	Which NES video games have a 4-player multiplayer mode?
0	how many tacos does one pound of hamburger make
0	what does acquired taste mean
0	when does season 3 of green house acadamy come out
0	a joint that is eventually replaced by bone
0	Why does the smell of onions linger on your hands long after you have been cutting them? Even after washing your hands.
0	How do I stop being so jealous?
0	I want to improve my fitness and am a national/international tennis player. What should I be doing?
0	who played kaa in the original jungle book
0	How do you know you're in love again?
0	What are the causes of tinnitus?
1	What is your favorite thing in the world?
0	how long for tb to show up
0	who declared sunday as holiday for the first time in the world
0	If someone unfriends me on Snapchat, can I still see their snaps?
0	what testing is needed for exposure to sorin
