difficulty	preference	context	aspect	direct	opinion	argument	reason	method	factoid	super	comp	question	dataset
0	0	0	0	0	0	0	0	0	0	0	0	why is the power cord connection loose on my iphone	m
0	0	0	0	0	0	0	0	0	0	0	0	what county is sauquoit ny in	m
0	0	0	0	0	0	0	0	0	0	0	0	how to create contact in Outlook 2013	m
0	0	0	0	0	0	0	0	0	0	0	0	what can you do for medications causing constipation	m
0	0	0	0	0	0	0	0	0	0	0	0	what is unsaturated fat	m
0	0	0	0	0	0	0	0	0	0	0	0	how many calories in 1/2 cup of turkey bean chili	m
0	0	0	0	0	0	0	0	0	0	0	0	what type of economy does bolivia have	m
0	0	0	0	0	0	0	0	0	0	0	0	how to add bank details to medicare	m
0	0	0	0	0	0	0	0	0	0	0	0	what does the standard ecg involves	m
0	0	0	0	0	0	0	0	0	0	0	0	how long should brake rotors last	m
0	0	0	0	0	0	0	0	0	0	0	0	can google notify you if someone searches your mugshot	m
0	0	0	0	0	0	0	0	0	0	0	0	where is spa castle?	m
0	1	0	1	0	0	0	1	0	0	1	1	what animals were first on land	m
0	0	0	0	0	0	0	0	0	0	0	0	venus how it goes around the earth	m
0	0	0	0	0	0	0	0	0	0	0	0	how to reset att uverse router to factory settings	m
0	0	0	0	0	0	0	0	0	0	0	0	how hot does my brinkman electric smoker grill get	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a normal blood glucose level?	m
0	0	0	0	0	0	0	0	0	0	0	0	is linen easily combustible	m
0	0	0	0	0	0	0	0	0	0	0	0	how many calories are burned while lifting weights	m
0	0	0	0	0	0	0	0	0	0	0	0	what is fnma loan	m
0	0	0	0	0	0	0	0	0	0	0	0	what county is mandaree nd in	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the weather in trinidad like at the moment	m
0	0	0	0	0	0	0	0	0	0	0	0	how long should a good roof last	m
0	0	0	0	0	0	0	0	0	0	0	0	how's the weather in rome italy	m
0	0	0	0	0	0	0	0	0	0	0	0	what each nerve controls in your body	m
0	0	0	0	0	0	0	0	0	0	0	0	is narendra modi married	m
0	0	0	0	0	0	0	0	0	0	0	0	will the kansas state spring game be televised	m
0	0	0	0	0	0	0	0	0	0	0	0	what causes the lower eye to twitch every so often	m
0	1	0	0	0	1	1	0	0	0	0	1	which popular diets are low fat	m
0	0	0	0	0	0	0	0	0	0	0	0	who owns raw	m
0	0	0	0	0	0	0	0	0	0	0	0	antibodies are important in what type of immune response	m
0	0	0	0	0	0	0	0	0	0	0	0	what to eat to cure cystic acne	m
0	0	0	0	0	0	0	0	0	0	0	0	what is dorsalgia unspecified	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the movement that causes seasons	m
0	0	0	0	0	0	0	0	0	0	0	0	how much does a gram weigh?	m
0	0	0	0	0	0	0	0	0	0	0	0	what does the swedish meatball made out of?	m
0	0	0	0	0	0	0	0	0	0	0	0	why did my buy it now price disappear	m
0	0	0	0	0	0	0	0	0	0	0	0	what are the two factors that determine an objects gravitational potential energy	m
0	0	0	0	0	0	0	0	0	0	0	0	state what is meant by a tissue	m
0	0	0	0	0	0	0	0	0	0	0	0	what can i do with a degree in exercise science	m
0	0	0	0	0	0	0	0	0	0	0	0	does backing up iphone save deleted messages	m
0	0	0	0	0	0	0	0	0	0	0	0	what is flash in computer terms	m
0	0	0	0	0	0	0	0	0	0	0	0	how much is land to rent per acre	m
0	0	0	0	0	0	0	0	0	0	0	0	what's the price of federal duck stamp	m
0	0	0	0	0	0	0	0	0	0	0	0	what train are you taking from brussels to amsterdam	m
0	0	0	0	0	0	0	0	0	0	0	0	what is ukulele	m
0	0	0	0	0	0	0	0	0	0	0	0	what rumi poem was written about you	m
0	0	0	0	0	0	0	0	0	0	0	0	how many calories in a can of tuna fish in water	m
0	0	0	0	0	0	0	0	0	0	0	0	how to insert a background fill in powerpoint 2013	m
1	0	0	0	0	0	0	0	0	0	0	0	what is the earth's abundant element by weight	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does it take miphas grace to recharge?	m
0	0	0	0	0	0	0	0	0	0	0	0	which theories are it associated with what is self-efficacy?	m
0	0	0	0	0	0	0	0	0	0	0	0	what is miguel aceves mejГ­a 's real name	m
0	1	1	1	0	0	0	0	0	1	1	1	what what is the longest dictionary word ever?	m
0	0	0	0	0	0	0	0	0	0	0	0	how to cure allergic rhinitis permanently	m
0	1	0	0	0	0	0	0	0	1	0	1	which medication route is absorbed slowly after administration?	m
0	0	0	0	0	0	0	0	0	0	0	0	does cruise o matic transmission shift in drive	m
0	0	0	0	0	0	0	0	0	0	0	0	where is laguardia airport	m
0	0	0	0	0	0	0	0	0	0	0	0	what does a dvr player do	m
0	0	0	0	0	0	0	0	0	0	0	0	what does indomethacin treat	m
0	0	0	0	0	0	0	0	0	0	0	0	how old was michael jordan when he started playing basketball	m
0	0	0	0	0	0	0	0	0	0	0	0	what temperature for planting out mangetout in uk	m
0	0	0	0	0	0	0	0	0	0	0	0	can I use a car seat in the front of a truck	m
0	0	0	0	0	0	0	0	0	0	0	0	what does it mean if you have s sinus drainage with metallic taste	m
0	0	0	0	0	0	0	0	0	0	0	0	what is important about having a higher education	m
0	0	0	0	0	0	0	0	0	0	0	0	does avocado go bad	m
0	0	0	0	1	0	0	0	0	1	0	1	what is the difference between jail and prison time	m
0	0	0	0	0	0	0	0	0	0	0	0	a degree in psychology would be a bachelors of what	m
0	0	0	0	0	0	0	0	0	0	0	0	what chemicals are tested in pools	m
0	0	0	0	0	0	0	0	0	0	0	0	what is synalar used for	m
0	0	0	0	0	0	0	0	0	0	0	0	where is andover nj	m
0	0	0	0	0	0	0	0	0	0	0	0	what street br us?	m
0	0	0	0	0	0	0	0	0	0	0	0	what is stock bp	m
0	0	0	0	0	0	0	0	0	0	0	0	what does petoleum come from	m
0	0	0	0	0	0	0	0	0	0	0	0	what's the whiskey q?	m
0	0	0	0	0	0	0	0	0	0	0	0	where are ozark mountains	m
0	0	0	0	0	0	0	0	0	0	0	0	what was iraq war called	m
0	0	0	0	0	0	0	0	0	0	0	0	how far is new york from aurora	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a paraglider speed bar	m
0	0	0	0	0	0	0	0	0	0	0	0	where is nipomo california	m
0	0	0	0	0	0	0	0	0	0	0	0	how much does it cost to build a school in a third world country	m
0	0	0	0	0	0	0	0	0	0	0	0	what is income tax rate in illinois	m
0	0	0	0	0	0	0	0	0	0	0	0	is xanthan gum safe	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the major function of the valves found in human veins?	m
0	0	0	0	0	0	0	0	0	0	0	0	who is victor laporte realtor	m
0	0	0	0	0	0	0	0	0	0	0	0	how much money do uber drivers make in florida	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a trade show?	m
0	0	0	0	0	0	0	0	0	0	0	0	what foods help gout	m
0	0	0	0	0	0	0	0	0	0	0	0	during what phase of the moon does spring tides occur	m
0	0	0	0	0	0	0	0	0	0	0	0	when did the battle of fort ticonderoga happen	m
0	0	0	0	0	0	0	0	0	0	0	0	who is ragnarok	m
0	0	0	0	0	0	0	0	0	0	0	0	how to change width of a vertical bar to a horizontal in excel	m
0	0	0	0	0	0	0	0	0	0	0	0	how much ml is a normal ejaculation	m
0	0	0	0	0	0	0	0	0	0	0	0	is beer a carbonated beverage	m
0	0	0	0	0	0	0	0	0	0	0	0	where does waze store saved data	m
0	0	0	0	0	0	0	0	0	0	0	0	does naoh conduct electricity	m
0	0	0	0	0	0	0	0	0	0	0	0	what is sulfur soap used for	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does urine stay good for	m
0	0	0	0	0	0	0	0	0	0	0	0	who invented the pencil sharpener	m
0	1	1	1	0	0	0	0	0	1	1	1	what is the biggest and loudest subwoofer ever made	m
0	0	0	0	0	0	0	0	0	0	0	0	when did the first crusade begin	m
0	0	0	0	0	0	0	0	0	0	0	0	who does allen iverson play for	m
0	0	0	0	0	0	0	0	0	0	0	0	what state bird.is the woodpecker	m
0	0	0	0	0	0	0	0	0	0	0	0	theodor schwann did what?	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does it take for a goldfish to digest food	m
0	0	0	0	0	0	0	0	0	0	0	0	how old do you have to be to get a usysa coaching license	m
0	0	0	0	0	0	0	0	0	0	0	0	how long remove staples after surgery	m
0	0	0	0	0	0	0	0	0	0	0	0	what does it mean if your white cells are really high?	m
0	0	0	0	0	0	0	0	0	0	0	0	what is dhgate	m
0	0	0	0	0	0	0	0	0	0	0	0	how to repair a corrupted mov file	m
0	0	0	0	0	0	0	0	0	0	0	0	what group of vertebrates do crayfish belong to	m
0	0	0	0	0	0	0	0	0	0	0	0	how soon can a baby quail run	m
0	0	0	0	0	0	0	0	0	0	0	0	how long can you leave strawberries out	m
0	0	0	0	0	0	0	0	0	0	0	0	did beatles sing let it be	m
0	0	0	0	0	0	0	0	0	0	0	0	what is goodwill stores	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does it take to process medicare application	m
0	0	0	0	0	0	0	0	0	0	0	0	what age is middle age for a woman	m
0	0	0	0	0	0	0	0	0	0	0	0	will msft beat earnings	m
0	0	0	0	0	0	0	0	0	0	0	0	how to bake bbq boneless chicken thighs	m
0	0	0	0	0	0	0	0	0	0	0	0	how did piggy die in lotf	m
0	0	0	0	0	0	0	0	0	0	0	0	what app should i upload for clash of clans on my ipod?	m
0	0	0	0	0	0	0	0	0	0	0	0	what is vision	m
0	0	0	0	0	0	0	0	0	0	0	0	what the future holds for prosthetics	m
0	0	0	0	0	0	0	0	0	0	0	0	does hydroxyzine relax skeletal muscle	m
0	0	0	0	0	0	0	0	0	0	0	0	which distributor carries the spiked seltzer drink	m
0	0	0	0	0	0	0	0	0	0	0	0	why can't i get rid of dry cough	m
0	0	0	0	0	0	0	0	0	0	0	0	which guitarist is known as slowhand	m
0	0	0	0	0	0	0	0	0	0	0	0	what cause dizzy spins	m
0	0	0	0	0	0	0	0	0	0	0	0	the meaning of.the flag of iran	m
0	0	0	0	0	0	0	0	0	0	0	0	what temp should eggs be stored	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the next closest star to our solar system	m
0	0	0	0	0	0	0	0	0	0	0	0	how much does the police commissioner make	m
0	0	0	0	0	0	0	0	0	0	0	0	what county is plain wi	m
0	0	0	0	0	0	0	0	0	0	0	0	what is buna-n	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the average mortgage rate	m
0	0	0	0	0	0	0	0	0	0	0	0	what is hoc	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the maximum gift amount per year you can give per person for tax purposes?	m
1	1	1	0	1	0	0	0	0	1	0	1	what is difference between term life and whole life for seniors	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a corpus thalamus	m
0	0	0	0	0	0	0	0	0	0	0	0	who was the intended audience for fdr's four freedoms speech	m
0	0	0	0	0	0	0	0	0	0	0	0	how early can you fix your kitten	m
0	0	0	0	0	0	0	0	0	0	0	0	what are the measurements of a railroad tie	m
0	0	0	0	0	0	0	0	0	0	0	0	what is grains of paradise	m
0	0	0	0	0	0	0	0	0	0	0	0	is it bad to lick sharpie	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does it take to fill a job position	m
0	0	0	0	0	0	0	0	0	0	0	0	cortana how far is earth from the moon.	m
0	0	0	0	0	0	0	0	0	0	0	0	can a tenant file a mechanics lien	m
0	0	0	0	0	0	0	0	0	0	0	0	who created ohio nurses association hammer	m
0	0	0	0	0	0	0	0	0	0	0	0	who was johnny depp's wife	m
0	0	0	0	0	0	0	0	0	0	0	0	what causes clotting during period	m
0	0	0	0	0	0	0	0	0	0	0	0	is shetland an island	m
0	0	0	0	0	0	0	0	0	0	0	0	what is metabolizable energy	m
0	0	0	0	0	0	0	0	0	0	0	0	what is dessa	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a stem procedure	m
0	0	0	0	0	0	0	0	0	0	0	0	where does cocoa come from	m
0	0	0	0	0	0	0	0	0	0	0	0	is pine cliffs resort separate to the sheraton	m
0	0	0	0	0	0	0	0	0	0	0	0	what day is veterans day this year	m
0	0	0	0	0	0	0	0	0	0	0	0	skin tags how to get rid of them	m
0	0	0	0	0	0	0	0	0	0	0	0	which states have the stand your ground law	m
0	0	0	0	0	0	0	0	0	0	0	0	what do longfin eels eat	m
0	0	0	0	0	0	0	0	0	0	0	0	where is belux	m
0	0	0	0	0	0	0	0	0	0	0	0	how is blood glucose levels measured	m
0	0	0	0	0	0	0	0	0	0	0	0	how many square feet in a square mile	m
0	0	0	0	0	0	0	0	0	0	0	0	what is my birthday poker card	m
0	0	0	0	0	0	0	0	0	0	0	0	when is sylvester stallone's birthday	m
0	0	0	0	0	0	0	0	0	0	0	0	does coating on copper affect its healing properties	m
0	0	0	0	0	0	0	0	0	0	0	0	how to protect columns in excel	m
0	0	0	0	0	0	0	0	0	0	0	0	when did oj get arrested	m
0	0	0	0	0	0	0	0	0	0	0	0	when was the city of antioch ca incorporated into a city	m
0	0	0	0	0	0	0	0	0	0	0	0	is confidence interval for the sample or population	m
0	0	0	0	0	0	0	0	0	0	0	0	what famous singers died in plane crashes	m
0	0	0	0	0	0	0	0	0	0	0	0	where are lateral eye movements	m
0	0	0	0	0	0	0	0	0	0	0	0	can you calculate surface pressure from sea level pressure	m
0	0	0	0	0	0	0	0	0	0	0	0	how much does it cost to eat for a week in washington dc	m
0	0	0	0	0	0	0	0	0	0	0	0	what is baltimore city tax rate	m
0	0	0	0	0	0	0	0	0	0	0	0	what is soy?	m
0	0	0	0	0	0	0	0	0	0	0	0	what does deis stand for	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a bm degree stand for	m
0	0	0	0	0	0	0	0	0	0	0	0	what is an example of habituation?	m
0	0	0	0	0	0	0	0	0	0	0	0	how much hearing loss requires hearing aids	m
0	0	0	0	0	0	0	0	0	0	0	0	what channel was the pretenders on	m
0	0	0	0	0	0	0	0	0	0	0	0	what degree is a dental hygienist	m
0	0	0	0	0	0	0	0	0	0	0	0	how hard must someone hit their head to have a contusion	m
0	0	0	0	0	0	0	0	0	0	0	0	how much does sonogram technician make	m
0	0	0	0	0	0	0	0	0	0	0	0	why is rapid evoulutionary change more likrly to occur in small populatoin	m
0	0	0	0	0	0	0	0	0	0	0	0	how many calories is milk tea	m
0	0	0	0	0	0	0	0	0	0	0	0	can merchant charge customers the fees	m
0	0	0	0	0	0	0	0	0	0	0	0	why should solar power be used to support our global energy needs	m
0	0	0	0	0	0	0	0	0	0	0	0	when is apple new iphone release	m
0	0	0	0	0	0	0	0	0	0	0	0	is cancer caused by a lack of oxygen	m
0	0	0	0	0	0	0	0	0	0	0	0	how to replace bmx brake cable	m
0	0	0	0	0	0	0	0	0	0	0	0	is knee prosthesis fixation device?	m
0	0	0	0	0	0	0	0	0	0	0	0	how many years will a flash drive last	m
0	0	0	0	0	0	0	0	0	0	0	0	are there other names for the card game canasta	m
0	0	0	0	0	0	0	0	0	0	0	0	what is litharge	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a snooker table	m
0	0	0	0	0	0	0	0	0	0	0	0	what year did the song hypnotize come out	m
0	0	0	0	0	0	0	0	0	0	0	0	what if construction schedule	m
0	0	0	0	0	0	0	0	0	0	0	0	has jennifer lopez had facial fillers	m
0	0	0	0	0	0	0	0	0	0	0	0	what is colombia known for	m
0	0	0	0	0	0	0	0	0	0	0	0	how do i get certified to teach cpr and first aid	m
0	0	0	0	0	0	0	0	0	0	0	0	what does the cerebrum control	m
0	0	0	0	0	0	0	0	0	0	0	0	what is haylage	m
0	0	0	0	0	0	0	0	0	0	0	0	how old is the great khali	m
0	0	0	0	0	0	0	0	0	0	0	0	what was the driving force behind the civil rights movement quizlet	m
0	0	0	0	0	0	0	0	0	0	0	0	where is three ring studios	m
0	0	0	0	0	0	0	0	0	0	0	0	how to plant garlic at home	m
0	0	0	0	0	0	0	0	0	0	0	0	how much does mercury planet weigh	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the kelvin temperature scale	m
0	0	0	0	0	0	0	0	0	0	0	0	who plays andy on modern family	m
0	0	0	0	0	0	0	0	0	0	0	0	when is it typical to have morning sickness	m
0	0	0	0	0	0	0	0	0	0	0	0	how did the megalosaurus become extinct?	m
0	0	0	0	0	0	0	0	0	0	0	0	what is heartland processing	m
0	0	0	0	0	0	0	0	0	0	0	0	do new water heaters smell	m
0	0	0	0	0	0	0	0	0	0	0	0	how often do your bowel need to move	m
0	0	0	0	0	0	0	0	0	0	0	0	how long to microwave sliced mushrooms	m
0	0	0	0	0	0	0	0	0	0	0	0	what county is antlers oklahoma in	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does it take to have drugs and alcohol out of your body systems	m
0	0	0	0	0	0	0	0	0	0	0	0	if am pregnant what signs should i look for	m
0	0	0	0	0	0	0	0	0	0	0	0	what is process postponement in supply chain	m
0	0	0	0	0	0	0	0	0	0	0	0	what causes the spots on the skin of a banana	m
0	0	0	0	0	0	0	0	0	0	0	0	what is critical thinking stages	m
0	0	0	0	0	0	0	0	0	0	0	0	can 3rd cousins date	m
0	0	0	0	0	0	0	0	0	0	0	0	where are your glands located	m
0	0	0	0	0	0	0	0	0	0	0	0	when does the regular season end for the nba	m
0	0	0	0	0	0	0	0	0	0	0	0	how soon to conceive after miscarriage	m
0	0	0	0	0	0	0	0	0	0	0	0	who was the frank wright falling water house built for	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does it take to get a app running	m
0	0	0	0	0	0	0	0	0	0	0	0	what vitamins are found in vegetables	m
0	0	0	0	0	0	0	0	0	0	0	0	is pmet 2016 cancelled	m
0	0	0	0	0	0	0	0	0	0	0	0	does increased testosterone build muscle	m
0	0	0	0	0	0	0	0	0	0	0	0	what kind of food is a sprout	m
0	0	0	0	0	0	0	0	0	0	0	0	what dietary supplements cause prolactin levels to elevate	m
0	0	0	0	0	0	0	0	0	0	0	0	what are pyramidal cells	m
0	0	0	0	0	0	0	0	0	0	0	0	what arabic date today	m
0	0	0	0	0	0	0	0	0	0	0	0	what formed the tri state tornado	m
0	0	0	0	0	0	0	0	0	0	0	0	new sat score requirements to get into harvard	m
0	0	0	0	0	0	0	0	0	0	0	0	who are the rainbow people	m
0	1	1	1	0	0	0	0	0	1	1	1	which is the longest river in pakistan ?	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the main constituent of air	m
0	0	0	0	0	0	0	0	0	0	0	0	what channels on this anymore?	m
0	0	0	0	0	0	0	0	0	0	0	0	how many aldi stores are there in the us	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the definition of bristle	m
0	0	0	0	0	0	0	0	0	0	0	0	where is fort gordon georgia	m
0	0	0	0	0	0	0	0	0	0	0	0	is r34 refrigerant dangerous	m
0	0	0	0	0	0	0	0	0	0	0	0	how is indulgence and martin luther connected	m
0	0	0	0	0	0	0	0	0	0	0	0	how soon will insect activity begin for a body left in the open	m
0	0	0	0	0	0	0	0	0	0	0	0	how long must a job be posted legally	m
0	0	0	0	0	0	0	0	0	0	0	0	what is chicken marsala	m
0	0	0	0	0	0	0	0	0	0	0	0	what is contract litigation	m
0	0	0	0	0	0	0	0	0	0	0	0	what does it mean when you hug and then go to hands holding for a second	m
0	0	0	0	0	0	0	0	0	0	0	0	what age does petco hire	m
0	0	0	0	0	0	0	0	0	0	0	0	where is amboise	m
0	0	0	0	0	0	0	0	0	0	0	0	does non mortgage lien effect foreclosure nj	m
0	0	0	0	0	0	0	0	0	0	0	0	what is zest of an orange	m
0	0	0	0	0	0	0	0	0	0	0	0	who is carl nielsen	m
0	0	0	0	0	0	0	0	0	0	0	0	how tall should a dishwasher panel be	m
0	0	0	0	0	0	0	0	0	0	0	0	where was handmaiden's tale filmed	m
0	0	0	0	0	0	0	0	0	0	0	0	how to connect futaba fp-r112 je to a speed controller	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a ops	m
0	1	1	0	0	1	1	0	0	0	0	1	which vitamin is good for hair growth	m
0	0	0	0	0	0	0	0	0	0	0	0	how long to kill scabies	m
0	0	0	0	0	0	0	0	0	0	0	0	how long cook a baked potato in the oven	m
0	0	0	0	0	0	0	0	0	0	0	0	how long before you let your employer know that you been approved for your disability	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does dna test on ancestry process for	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the GB pound symbol called	m
0	0	0	0	0	0	0	0	0	0	0	0	how much does it cost to get reciprocity real estate in florida	m
0	0	0	0	0	0	0	0	0	0	0	0	how access trump's twitter account	m
0	0	0	0	0	0	0	0	0	0	0	0	does coconut oil help thinning hair?	m
0	0	0	0	0	0	0	0	0	0	0	0	what protects the lungs and other vital organs in the chest	m
0	0	0	0	1	0	0	0	0	1	0	1	difference between general design and detailed design	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the statute of limitations for molestation in california?	m
0	0	0	0	0	0	0	0	0	0	0	0	is kelp healthy	m
0	0	0	0	0	0	0	0	0	0	0	0	how much can i earn	m
0	0	0	0	0	0	0	0	0	0	0	0	what brands of salt can you find microplastics in	m
0	0	0	0	0	0	0	0	0	0	0	0	how do i delete a group on facebook	m
0	0	0	0	0	0	0	0	0	0	0	0	what are the side effects of yaz	m
0	0	0	0	0	0	0	0	0	0	0	0	how many calories can i burn jumping rope	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the definition of an excel column	m
0	1	1	1	0	0	0	0	0	1	1	1	what is the fat what is the fastest car in the whole wide wide world	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the dialing code t	m
0	0	0	0	0	0	0	0	0	0	0	0	what are the different kinds of police officers	m
0	0	0	0	0	0	0	0	0	0	0	0	what does the name louis come from	m
0	0	0	0	0	0	0	0	0	0	0	0	how many soldiers were killed at the siege of petersburg	m
0	0	0	0	0	0	0	0	0	0	0	0	can you drive after wart cauterization	m
0	0	0	0	0	0	0	0	0	0	0	0	what are the nutritional value of cherries	m
0	0	0	0	0	0	0	0	0	0	0	0	can scalp infection cause headaches	m
0	0	0	0	0	0	0	0	0	0	0	0	does nicotine gum make your mouth water	m
0	0	0	0	0	0	0	0	0	0	0	0	can i use a router as a modem time warner	m
0	0	0	0	0	0	0	0	0	0	0	0	is breast cancer always primary	m
0	0	0	0	0	0	0	0	0	0	0	0	what is operational audit	m
0	0	0	0	0	0	0	0	0	0	0	0	where is hiv and aids most prevalent	m
0	0	0	0	0	0	0	0	0	0	0	0	where do the sidemen live	m
0	0	0	0	0	0	0	0	0	0	0	0	what country is in oceania	m
0	0	0	0	0	0	0	0	0	0	0	0	what peak is behind homer	m
0	0	0	0	0	0	0	0	0	0	0	0	where to find pnc routing number online	m
0	0	0	0	0	0	0	0	0	0	0	0	how long should yearly paperwork for education be kept	m
0	0	0	0	0	0	0	0	0	0	0	0	who wrote the song american pie	m
0	0	0	0	0	0	0	0	0	0	0	0	weather in new castle	m
0	0	0	0	0	0	0	0	0	0	0	0	when does oklahoma start accepting tax returns	m
0	0	0	0	0	0	0	0	0	0	0	0	what testing is needed for exposure to sorin	m
0	0	0	0	0	0	0	0	0	0	0	0	what species of hardwood is used as a benchmark on the janka scale?	m
0	0	0	0	0	0	0	0	0	0	0	0	which government agency requires uhdds	m
0	0	0	0	0	0	0	0	0	0	0	0	what does a sight for sore eyes mean	m
0	0	0	0	0	0	0	0	0	0	0	0	how often does milestone grant credit limit increases	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does a guy wait to sleep with you	m
0	0	0	0	0	0	0	0	0	0	0	0	what cause one to be tired in the afternoon	m
0	0	0	0	0	0	0	0	0	0	0	0	how did beyonce find out jay z cheated	m
0	0	0	0	0	0	0	0	0	0	0	0	does contractor all risk covers theft	m
0	0	0	0	0	0	0	0	0	0	0	0	are invicta watches swiss made angel	m
0	0	0	0	0	0	0	0	0	0	0	0	does vancomycin powder in capsules get hard	m
0	0	0	0	0	0	0	0	0	0	0	0	what is ja radio	m
0	0	0	0	0	0	0	0	0	0	0	0	where in the Bible does it say Call no man reverend?	m
0	0	0	0	0	0	0	0	0	0	0	0	does alcohol make your hair grow faster	m
0	0	0	0	0	0	0	0	0	0	0	0	what are beta waves	m
0	0	0	0	0	0	0	0	0	0	0	0	is the midbrain the reptilian brain	m
0	0	0	0	0	0	0	0	0	0	0	0	where si the best dark elixer stored	m
0	0	0	0	0	0	0	0	0	0	0	0	how long off lactose to see results	m
0	0	0	0	0	0	0	0	0	0	0	0	what day of the week was april 17 1988	m
0	0	0	0	0	0	0	0	0	0	0	0	in which process does water move from plants to the air	m
0	0	0	0	0	0	0	0	0	0	0	0	is creosote banned	m
0	0	0	0	0	0	0	0	0	0	0	0	how do i know which case will stop getting dropped next	m
0	0	0	0	0	0	0	0	0	0	0	0	what happens if you notice your name is spelled wrong on your boarding pass	m
0	0	0	0	0	0	0	0	0	0	0	0	finished floor elevation what is	m
0	0	0	0	0	0	0	0	0	0	0	0	what is motions of loom	m
0	0	0	0	0	0	0	0	0	0	0	0	what age does permanent front teeth form under the gums	m
0	0	0	0	0	0	0	0	0	0	0	0	what can cause muscle aches and pains	m
0	0	0	0	0	0	0	0	0	0	0	0	how long do people on dialysis tend to live	m
0	0	0	0	0	0	0	0	0	0	0	0	what happens when you pop a hernia?	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a truss structure	m
0	0	0	0	0	0	0	0	0	0	0	0	how to remove dried blood stains from cotton shirt	m
0	0	0	0	0	0	0	0	0	0	0	0	what makes plant cells green	m
0	0	0	0	0	0	0	0	0	0	0	0	how to set up a new fitbit charge hr in an existing fitbit account	m
0	0	0	0	0	0	0	0	0	0	0	0	when did victoria rule great britain?	m
0	0	0	0	0	0	0	0	0	0	0	0	where is sulfur found in nature in pennsylvania	m
0	0	0	0	0	0	0	0	0	0	0	0	can polyps cause lots of blood in stool	m
0	0	0	0	0	0	0	0	0	0	0	0	who issued the statement on subprime mortgage lending	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does clinical depression last	m
0	0	0	0	0	0	0	0	0	0	0	0	where is rueter mo	m
0	0	0	0	0	0	0	0	0	0	0	0	what county is whitsett nc	m
0	0	0	0	0	0	0	0	0	0	0	0	how to change deep fryer oil	m
0	0	0	0	0	0	0	0	0	0	0	0	when does a tissue mitral valve need to be replaced	m
0	0	0	0	0	0	0	0	0	0	0	0	how is us congress elected	m
0	0	0	0	0	0	0	0	0	0	0	0	what county is kekaha	m
0	0	0	0	0	0	0	0	0	0	0	0	does pepto work for heartburn	m
0	0	0	0	0	0	0	0	0	0	0	0	what percent of students receive financial aid at fsu	m
0	0	0	0	0	0	0	0	0	0	0	0	what does trudefinition mean	m
0	0	0	0	0	0	0	0	0	0	0	0	what county is mercersburg pa in	m
0	0	0	0	0	0	0	0	0	0	0	0	how long can a severed head remain conscious	m
0	0	0	0	0	0	0	0	0	0	0	0	how often should i change my surge protector	m
0	0	0	0	0	0	0	0	0	0	0	0	are ovulation tests accurate when breastfeeding	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a family partnership	m
0	0	0	0	0	0	0	0	0	0	0	0	what color is heather blue	m
0	0	0	0	0	0	0	0	0	0	0	0	when did the iphone s come out	m
0	0	0	0	0	0	0	0	0	0	0	0	what systems do hr departments use	m
0	0	0	0	0	0	0	0	0	0	0	0	can praying in tongues bring bad spirits	m
0	0	0	0	0	0	0	0	0	0	0	0	what brand hotel is intercontinental	m
0	0	0	0	0	0	0	0	0	0	0	0	what is sqc education	m
0	0	0	0	0	0	0	0	0	0	0	0	what foods should a person in diverticulitis exacerbation avoid	m
0	0	0	0	0	0	0	0	0	0	0	0	what are formic acid	m
0	0	0	0	0	0	0	0	0	0	0	0	what is mometasone furoate ointment	m
0	0	0	0	0	0	0	0	0	0	0	0	what is hris software	m
0	0	0	0	0	0	0	0	0	0	0	0	why is there an annunciation feast	m
