question,label
Who was the earliest U.S. president that was born in Virginia?,0
Is Sunisa Lee younger than Jordan Chiles?,1
Which Steven Spielberg movie made the most money?,0
Who is a senator from Vermont who ran in the 2020 Democrat Primaries?,0
What is the second most sold video game?,0
What was the last NFL team Peyton Manning played for?,0
what is bohrium named after,0
Which is the best place to visit in Goa?,1
"What is calcium phosphate, and is it soluble?",0
What was Ernest Hemingway's last book?,0
Who has won the most total Gold Medals at the Olympics?,0
What is the difference between heat capacity and specific heat?,1
How can a 14 year old lose weight and get fit?,0
what is issuing authority,0
How many relatives lived in Misselthwaite Manor in the book The Secret Garden?,0
Who was the king of the country who first established colonies in North America?,0
What was the first God of War game not to appear on the PS2?,0
who does steve smith's voice on american dad,0
when was the punjab land alienation act passed,0
Who was president of the United States during WWI?,0
What PC game has sold the most copies?,0
how long are the first 6 star wars movies,0
What is the oldest college located in Massachusetts?,0
What is the population of the smallest state (by area) in the U.S.?,0
Was the Suicide Squad movie good in your opinion?,0
How many different teams has Stephen Curry played for?,0
Which Democratic Primary opponent did Barack Obama not beat in the popular vote totals in either one of his presidential runs?,0
Which baseball team has not appeared in a World Series?,0
where did india played its first odi match,0
What is the name of the theme song used for The Exorcist?,0
"Who was born first, Kurt Cobain or Eddie Vedder?",1
From what country does the Street Fighter practitioner of yoga come?,0
what was the significance of the zhou mandate of heaven,0
"Which actress was in Hannibal as Clarice Starling and was born in Fort Bragg, North Carolina?",0
Was Tokyo Drift released before Fast & Furious?,0
Which Harry Potter book have not been turned into a movie yet?,0
Who ran for president in 2000 and was the son of a former US president?,0
Which country got independence first in Africa?,0
who wants to be a millionaire question archive,0
where do the doctor who specials fit into the series,0
years of benefits service for accenture retiree medical,0
how laser tag works,0
what is spray dried coffee,0
"Which movie grossed more, Black Widow or Wonder Woman?",1
Did Miley Cyrus's I Thought I Lost You win Golden Globe Awards for Best Original Song?,0
How many children did Beyoncé give birth to?,0
"Which South American country is larger in area, Argentina or Peru?",1
What was the first book in the Ranger's Apprentice series?,0
where was the biggest great white shark found,1
Can smoking marijuana cause cancer?,0
Cayenne the capital city of French Guiana was used for which strict purpose for 84 years?,0
Who played Mrs. Robinson in The Graduate?,0
How many studio albums has Adele released?,0
How many teams does the NFC east have?,0
who were the exodusters and why did they migrate to kansas in 1879,0
Who has 7 NASCAR Cup Series championships and now drives in the Indycar series?,0
how does ginger help,0
Which is the third largest lake in the world?,0
where does sugar come from in the world,0
Was X-COM: Terror from the Deep released before X-COM: Interceptor?,1
What are the names of Sora's Nobody's closest friends?,0
Who was the daughter of Charles VI's first wife?,0
What team did Babe Ruth originally play for?,0
Is Cloud Strife the main character of Final Fantasy 9?,0
Who was the author behind the books that Disney bought and turned into movies?,0
Which Lord of the Ring character is a Maia and resides in Mordor?,0
What are the attributes of scientist by the name Sir Josef Allen Hynek?,0
how many calories in a can of tuna fish in water,0
what are liquid-phase gac vessels,0
How do I recover deleted emails in my gmail account?,0
what is artificial selection?,0
Who was both a child of Henry VIII and rival of Philip II of Spain?,0
Is Leonardo DiCaprio taller than Joseph Gordon-Levitt?,1
what is tolex material,0
is the name neely irish,0
how many times have ajax won the european cup,0
How many men's FIFA world cups has England won?,0
Who was the first ruler of the United Kingdom of Great Britain?,0
How can I cut layered long hair at home?,0
Was the first female U.S. vice president inaugurated in 2021?,0
How old was Lauren Bacall when she married Humphrey Bogart?,0
In which Chronicles of Narnia books does Lucy Pevensie not appear as either a principal character or minor character?,0
Who was a senator from California and died in office in 1886?,0
what are your favorite food,0
Who was the longest serving king of Thailand?,0
how many tablespoons for an eight of a cup,0
"Which group of younger citizens were not eligible for a stimulus check until January, 2021?",0
In what year did the author who wrote To Kill a Mockingbird die?,0
Who is the director of the superhero movie that stars the actress who is Johnny Depp's ex-wife?,0
Who was the youngest artist to win a Grammy Award?,0
"What are the personality differences between the book versions and show versions of the following characters: Daenerys, Arya, Tyrion, Jon, or Catelyn?",1
How many Frozen movies are there?,0
In what year was the first A Song of Ice and Fire book published?,0
where did impractical jokers go to high school,0
Who was the last Edo period shogun in Japan?,0
Who is the oldest Olympic medalist?,0
What book written by Hunter Thompson was released in 1998?,0
how long after i eat does it come out in my breast milk,0
What are the types of pardons that are granted to corrupt presidents in Honduras?,0
Why does Hinduism allow atheism as well?,0
How does a CV of an IITian look like?,0
Which Matrix movie was not released in the 21st century?,0
Which song was nominated for MTV VMA Best Rock Song and did not win in 2021?,0
What movie was directed by Danny Leiner and came out in 2004?,0
"How old is the singer of ""Jenny from the Block""?",0
Which president did not have a college degree?,0
what is the infectious stage of a fungus,0
Is Blizzard Entertainment the developer for Path of Exile?,0
How many Premier league titles has Jürgen Klopp won?,0
Which U.S. state has the most shoreline with the deepest lake of the five Great Lakes in North America?,0
who received a patent for the manufacture of chewing gum,0
how to do your kilometers for the accountant,0
winner of the great indian laughter challenge 2018,0
Who is the current president of Suriname?,0
where does out of the dust take place,0
where was sherlock holmes hound of the baskervilles filmed,0
what kind of question do psychiatry ask during ptsd,0
Is Sephiroth's birth mother Jenova?,0
"Can I say that: ""A battery can be seem as a capacitor""?",0
What is the longest song recorded?,0
Which album has sold the most copies of all time in the United States?,0
How many main mountain ranges does the United States have?,0
What is the largest city in Wyoming?,0
Who was the only president in American history to serve two non-consecutive terms in office?,0
How many platforms was the original Resident Evil game available on?,0
when was the 13th 14th and 15th amendments ratified,0
Which Assassin's Creed game does not have more than 1 year since its release?,0
How many countries are on the continent of North America?,0
In what year did the Economist Intelligence Unit rate Chile a full democracy?,0
Did you ever witness something that made you change your perspective on life?,0
Did Josh Gordon play for the Cleveland Browns?,0
"What was the main city you lived in, in the fifth GTA that was released on September 17, 2013?",0
Who is the protagonist of the Mass Effect trilogy?,0
where is the robot from lost in space from,0
When did Duke Nukem 3D come out?,0
When was the first Christopher Nolan Batman movie released?,0
Who was the youngest to win an Oscar for Best Actress?,0
What is raman scattering?,0
Where was the third Secretary of State born?,0
Which two cities had nuclear weapons used on them in World War II?,0
when do the next fifa world rankings come out,0
how many 1000 dollar bills are in circulation,0
What is the name of the hero in The Legend of Zelda series?,0
Is Emma Watson taller than Ashley Olsen?,1
Who was in both The Jimi Hendrix Experience and King of Rhythm?,0
is dr. seuss the cat in the hat,0
what's the name of the blues brothers,0
Which movie star won the most Academy Awards?,0
when was the indian independence bill passed by house of lords in england,0
What is the most westerly state that does not have more than one Congressional district?,0
How many Olympic medals does Nastia Liukin have that are not silver?,0
What is the nationality of the Street Fighter character who wears a mask and a claw?,0
Which continent does not have a suitable living area for human life?,0
Is it worth to do a masters in design from Japanese university for an Indian design student?,0
What was the draft position of the winner of the 1939 Heisman Trophy?,0
Yoshihide Suga serves as what political position in the government of Japan?,0
what is the windows key on a mac,0
When was Diablo released?,0
"How many U.S. states have a population under 1,000,000?",0
what can an abdominal cat scan show,0
What country was Drake's birthplace?,0
What is the fourth installment in the Final Fantasy series?,0
When did Bill Clinton's second term as president of the United States end?,0
When did the lead singer of Nirvana Die?,0
how many players do you need for spades,0
is cobra required for voluntary vision plan,0
Which is the oldest Star Wars book?,0
is potassium oxide an alloy,0
who was the intended audience for fdr's four freedoms speech,0
What is the highest grossing tour from any musician ever?,0
Who ran for vice president in 2020 and was re-elected for Attorney General in California in 2014?,0
When did Paramore release their third album?,0
What is Keyword Targeting in SEO?,0
How do you get snow stains out of UGGs?,0
If the CTC package is 28 LPA what will be take home salary per month after tax deduction?,0
Who plays for the Brooklyn Nets and previously played for the Warriors?,0
who plays wonder woman in the latest movie,0
What is the 3rd major game (non-expansion) in the Half Life series?,0
Does Quora suck?,0
What town does Bella Swan move to in Twilight?,0
What was the first city in the US to host the Olympics?,0
What best describes Mexico's form of government today?,0
what county is manassas va in?,0
How long does a hair transplant procedure take?,0
Which Nintendo game featuring James Bond was NOT released during or after the 2000s?,0
who were the main leaders of the reformation,0
Did Charles Darwin have any children?,0
Which British monarch from the House of Hanover was not male?,0
"What 1,885 mile long river is not located in the northern portion of the U.S.?",0
How many games in the Yoshi series appeared on the Nintendo DS?,0
"What is Taylor's ""We Are Never Ever Getting Back Together"" about?",0
Where was the author who wrote Harry Potter born?,0
Which Mortal Kombat game did Reptile not appear in?,0
What is the third longest river system in the world?,0
How is black money gonna go off with no longer the use of same 500 and 1000 notes?,0
"What does the rest of the world think about America, in other words, how is America perceived in other countries?",0
How many awards was Death Stranding nominated for at the 2019 Game Awards?,0
when do we stop eating meat for lent,0
Has the American Republican Party become a cult?,0
when were the articles of confederation put into effect,0
Which party has the most senators?,0
What city is the capital of Australia?,0
Who was the shortest serving congressperson?,0
Which American Civil War battle lasted the longest?,0
What baseball field is in Boston?,0
Does Divergent series have more than 6 books?,1
What is the longest song from Justin Timberlake?,0
What is the best-selling Playstation 2 game?,0
What queen of England has owned both a dog and a budgie?,0
Is there any way to scrape websites like Facebook?,0
Which justice has served the shortest time on the Supreme Court?,0
who sang what i am is what i am,0
Has there ever been a woman U.S. president?,0
what caused the allies to declare war on germany,0
which theorist is associated with the concepts of me and i,0
Can a person be a physicist and an engineer?,0
How many Democrat presidents has there been since 1980?,0
How many former NFL players have been elected to the US House of Representatives?,0
What land is Kingdom Come: Deliverance set in?,0
how much exercise does my boxer cross need,0
What is the tallest building in the capital of New York?,0
Which games received the most nominations at the 2017 Game Awards?,0
how long before cooking thawed chicken,0
what do you learn in preschool,0
When did Dua Lipa start her career?,0
"Who won more U.S. Open Golf Championships, Jack Nicklaus or Tiger Woods?",1
What is the longest US war fought on foreign soil in terms of number of months?,0
Did Rodger Ebert give North zero stars?,0
How many successful assassination attempts of US presidents have there been?,0
Did Searching came out the same year as Halloween?,1
What are some things new employees should know going into their first day at Govt Properties?,0
Which director directed Harry Potter 1 and 2 but not Harry Potter 3?,0
how many years is high school in england,0
who played halftime at the superbowl last year,0
Who is Dawnguard from Vampire Lord?,0
What is the name of the famous fortress that the Incas built?,0
What state has the largest population and is home to Sequoia National Park?,0
what is hp with a computer,0
What are ways that you don't want to see your kid to turn out?,0
what happens to the dragon in pete's dragon,0
Who does Samwise Gamgee eventually marry?,0
Who was the wife of the president during the majority of World War II?,0
What is the fifth installment of the Call of Duty series?,0
"Who was one of the most successful third-party presidential candidates in American history, but ultimately lost his bid for president in 1992 and 1996?",0
How rampant is racism in Australia?,0
What is the population of the capital of Illinois?,0
what does the anastomosis of the heart supply blood to,0
What is the natural way to kill bedbugs?,0
Who has served as the vice president of the United States and is an Asian American?,0
in the hound of the baskerville who was following sir charles in london,0
how is us congress elected,0
when do you use square brackets in math,0
What was the first Super Mario Bros. game to not feature King Bowser as the main villain?,0
Was Super Smash Bros. Melee developed by HAL Laboratory?,0
What platform was Super Mario Kart released on?,0
Did The Great Gatsby published in 1924?,0
who was in the arms of an angel written for,0
Which city was Tony Blair born?,0
when did sindh muslim league pass a resolution in favour of partition,0
For you what is the meaning of life?,0
What is Charlie Sheen's real name?,0
Who ran for president in 1979 and was a former movie actor?,0
what are the four words for love in greek,0
How many states have a population of less than one million people?,0
What was the third Thor movie to be released?,0
How many books have been written for the Twilight series?,0
when does rainbow six seige outbreak come out,0
Which movie did Josh Trank sign up to direct but dropped out before filming started?,0
What is the fifth largest state in the USA by area?,0
What World Fair was the Eiffel Tower built for?,0
"Nowadays, smiling faces make me depressed. What should I do?",0
What pop star was elected to the House of Representatives in 1994?,0
"Which games sold the most copies, Minecraft or Grand Theft Auto?",1
How many games are there in Uncharted series?,0
where did the name boston cream pie come from,0
How many wives did King Kashta have?,0
when did oj get arrested,0
How many Super Smash Bros. games have been made?,0
Can I increase my height after 20 ? How?,0
What was Mariam's husband's name in Land of One Thousand Splendid Suns?,0
What player has the most career home runs?,0
Which Stephen King novella is the shortest?,0
Which game does not have sequels in North America?,0
Which of Great Lakes does not share a border Michigan?,0
What territory was acquired from France by the principle author of the Declaration of Independence?,0
what food is good for pancreas to produce insulin,0
Who was the first king of both Scotland and England?,0
How many fresh water lakes are there in the U.S.?,0
how tall is the guy on the longest yard,0
who fought for women's rights to vote in canada,0
what is the income tax rate for australia,0
How and why do senior Government officials take shelter under 'Plausible Deniability'?,0
when are the all ireland semi finals hurling,0
what is the name of the newest episode of game of thrones,0
do I need the epp code to transfer a domain?,0
Is DICE the developer for the Battlefield video game series?,0
Are there five continents altogether?,0
How long does it take to make a single episode of The Regular Show?,0
Is Biden the oldest person to assume the presidency?,0
What is cos(z)=? Where z is complex number.,0
What is the largest city in China by population according to the UN 2018 population estimates?,0
What is the 4th longest river in North America?,0
how long before food becomes too old to eat,0
Where was the author of The Wonderful Wizard of Oz born?,0
how can practitioners get children to recognise their abilities talents and achievements,0
What was the origin of HitlerвЂ™s salute?,0
What political party did the 2nd U.S. president belong to?,0
Does the main character of Uncharted have a brother?,0
Who was France's first president?,0
Can we apply onion and garlic mix juice to regrow hairs?,0
Which book of the Hobbit series is the longest?,0
Can you play Among Us on the Nintendo Switch?,0
Which Super Smash Bros game has the most number of playable characters?,0
How many electoral votes did Hillary Clinton receive in the 2016 Election?,0
when did recreational weed become legal in california,0
why do european countries drive on the right,0
What day was the last volcanic eruption on the island of Hawaii?,0
What year did Shel Silverstein die?,0
Does Assassins Creed have a game available on Wii U?,0
How many members were in the final lineup of Destiny's Child?,0
Which main character dies at the end of the movie the Avengers Endgame?,0
What is the average revenue and net profit of Beard Papa's franchise?,0
What is a perfect business to invest 10 lakhs in India?,0
Is the O- blood group the universal donor or not?,0
Do girls also have crush on their teachers?,0
Is Barack Obama taller than Joe Biden?,1
What is the largest lake in Alaska by area (square miles)?,0
What is the name of the star of Iron Man's eldest child?,0
Which movie series had more sequels the Matrix Or Scary Movie?,1
I scored 65 percentile in cat 2016 with just one day preparation being a non engineering is it good or bad?,0
Who ran for president in 2012 and was United States senator from Illinois from 2005 to 2008?,0
Which US territory is not located in a northern ocean?,0
where does the last name joyce come from,0
What movie had the biggest budget?,0
What cell line expresses PDL1 and PVRL2 but not PVR?,0
what causes restless body syndrome,0
How many original colonies were there?,0
what was the driving force behind the civil rights movement quizlet,0
What books in the series Diary of a Wimpy Kid were not adapted into a movie?,0
Is the Amazon River the longest river in South America?,0
when was rome divided into east and west,0
Is Africa the continent with the most countries?,0
In what country was the inventor of the printing press with movable type born?,0
how many gigawatts does a nuclear power plant produce,0
What do you feel most insecure about?,0
how old do you have to be to apply at publix,0
How many books are there in a Discovery of Witches series?,0
Are there two members of The Beatles who are still alive?,0
"Which series has more games, Final Fantasy or Mega Man?",1
what century was great wall of china built,0
What did the Mayan civilization use for money?,0
power and position of the governor of an indian state,0
What is the smallest U.S. state by land area?,0
Were the Protoss a playable race in the Starcraft games?,0
When did the author who wrote The Old Man and the Sea die?,0
when is easter and how is it decided,0
What is EV Derma?,0
"Which game is older, Grand Theft Auto V or Genshin Impact?",1
"What mountain, first climbed by Hermann Buhl, is the ninth tallest in the world?",0
where is centerville utah,0
What is the biggest city in Scotland?,0
What is the best programming language ever and why?,1
Which US war was the longest?,0
Which movie was directed by Denis Villeneuve and stars Timothee Chalamet?,0
What is the only one of the Halloween movie franchises to not feature Michael Myers?,0
Did Jaws get 4 Academy Award nominations?,0
Into how many independent kingdoms did China divide after the fall of the Han Dynasty in AD 220?,0
Is Rupert Grint taller than Daniel Radcliffe?,1
foods that have biotin in them,0
when does 47 meters down come out in theaters australia,0
In what year did Atari make its debut?,0
how did jasons season of the bachelor end,0
Did Infinity Ward develop Halo?,0
Is Squall the main protagonist in Final Fantasy VIII?,0
is r34 refrigerant dangerous,0
How many states are in the United States?,0
when did the last person walk on the moon,0
Who is the speaker of the Libyan House of Representatives?,0
Who's taller: Zach Galifianakis or Tom Cruise?,1
How many MLS cups has Atlanta United FC won?,0
Did Steven Spielberg direct Back to the Future?,0
How many Republican governors has California had since 2000?,0
What causes thunder and lightning?,0
How old was Taylor Swift when she won her first Grammy?,0
Who ran for vice presidency in 2020 and attended Howard University?,0
where was stephen king's a good marriage filmed,0
Which city in Pennsylvania has the biggest population?,0
what does a faculty senate do,0
Who was the 26th president of the United States?,0
What is the most populous city in Spain?,0
My mom kicked me out at 17 and I have no where to go. Im turning 18 in 3 months but right now im basically homeless. What do I do? I live in PA.,0
How old was the lead guitarist of The Beatles when he died?,0
How do I regain confidence?,0
Which team did LeBron James defeat to get his third NBA championship?,0
what is the purpose of a van de graaff generator,0
Who was the emperor of Japan during World War II?,0
Which governors from Nevada have not been Republican since 1990?,0
How many Roman emperors and empresses were there?,0
when did laika the dog go into space,0
"Which version of Pokémon sold more, Pokémon Red or Pokémon Blue?",1
when did the nutcracker come out,0
What is the smallest country in the world by land mass?,0
Is the Danube River the longest river in Europe?,0
How many kids does the lead actress of Pretty Woman have?,0
What is a communist country that is not located in Asia?,0
what is the second book in the alchemyst series,0
What is the fourth book in Stephen King's Dark Tower series?,0
What are the characters in Super Mario Brothers called whose heads you jump on?,0
Did Caeleb Dressel win 5 gold medals at the 2020 Olympics?,0
What is the history behind the wife taking the husband's last name (surname) after marriage?,0
What was the last movie in the Dirty Harry franchise?,0
how many classes per semester in university,0
How old is the leader of the band who made 21st Century Schizoid Man?,0
What is the largest city in the United Kingdom by population?,0
"Which member of the Sauce Factory is not African American, as the rest of the artists are?",0
Where is the Aztec city-state Tenochtitlan located?,0
Did the War of the Roses begin before 1852?,1
What was the longest movie to win Best Picture?,0
My debit card doesn't support PayPal or international transactions. How will I transact for a need in this case?,0
What Stephen King novels have not been adapted into movies or TV shows?,0
What French king ruled the longest?,0
This coach has the highest winning percentage of any coach in history with a minimum of one thousand wins?,0
What is the first book in the Harry Potter series?,0
who sang in oh brother where art thou,0
what three powers did the states reserved for themselves when writing the united states constitution,0
Who was the 1st US president to sponsor a lunar landing program?,0
how to build a gravel driveway drag,0
What are some of the most followed Tumblr blogs and how many followers do they have?,1
How many Streets of Rage games were released for the Sega Genesis?,0
Which are some of the best blogs?,1
When did Pantera break up?,0
When did Destiny come out?,0
what kind of fossil is made by an imprint?,0
What year did the second Tales of Xillia game release?,0
how much energy is transferred through each step of the energy pyramid,0
Is Sacramento the capital of California?,0
Who is the youngest person to win the Grammy Award for Song of the Year?,0
What is it like to be a summer student at Claremont Colleges? How is it different from the normal school year?,1
In what year did Kim Jong-un became the head of the government in North Korea?,0
what is the primary function of the cowpers glands quizlet,0
Was Peyton Manning drafted before 2000?,1
Where can I download prelim papers of icse?,0
Which ship was Christopher Columbus on when he landed in America?,0
Did Angela Merkel become prime minister before 2000?,1
what nation is in possession of the sinai peninsula today,0
Which Indiana Jones movie made the most money?,0
Which musician starred in Goldmember and was a member of Destiny's Child?,0
How many Skillet songs are certified Gold?,0
Which actress acted in Star Wars and was born in Israel?,0
Is French culture more intellectual than American culture?,1
What reality TV show did the 45th president star in?,0
Which game is a maze action game and was released by Namco for arcades in 1980?,0
who migrated to maryland during colonization of america,0
Who ran for president in 2020 and is famous for his gloves?,0
What is the second book in the Games of Thrones series titled?,0
Which state has the most electoral votes?,0
What is the second book in the Fifty Shades of Grey series called?,0
who has the most grand slams this year,1
"What exactly is happening in Aleppo, Syria?",0
What is the 2nd lowest place below sea level in the United States?,0
what is network linkages,0
How old was Jimi Hendrix when he died?,0
How can you convert heat energy directly into electricity?,0
What are some things new employees should know going into their first day at Fastenal?,0
in which cell life cycle phase is a cell highly active and growing,0
Which midwest states did Trump not win in the 2016 Presidential Election?,0
what is a old cider press worth,0
Who is the protagonist in the third Resident Evil game?,0
Who won the most Grammy Awards in 2018?,0
which part of a phospholipid is hydrophobic,0
"In the Secret Garden who is more cheerful, Martha or Mr. Craven?",1
Which Black Sabbath album with Ozzy Osbourne was not released in the 70s?,0
"Which of the river systems that flow into the Gulf of Mexico do not have a length of less than 5,000 km?",0
Who was not a member of the Allied Powers during World War II?,0
Was Ian McKellen in The Hobbit movies?,0
how many spanish speaking countries are in the caribbean,0
What was the first published novel of John Steinbeck?,0
Who is Sonic the Hedgehog's nemesis?,0
Why are you voting for Donald Trump?,0
define jargon in literature,0
who sings part of your world in the little mermaid movie,0
what should i pay a household manager,0
Which Final Fantasy game did Cid not appear in?,0
what lockdown means,0
When was the latest Animal Crossing game released?,0
Do women look at men bulges when running in public?,0
Which album by David Bowie came out in 2003?,0
How many American Music Awards does Taylor Swift have?,0
When was Beyoncé's first album released?,0
Are there 9 different ports of The Elder Scrolls V: Skyrim?,0
"Which wrestler was born in born July 22, 1965 and popularly known as Heartbreak Kid?",0
Why does my mom like to emotionally abuse me?,0
what is the oldest book still in existence,1
What is the second Pokémon in the Pokedex?,0
What is the largest city in New York by population?,0
What game received the most nominations at The Game Awards 2019?,0
Which country in the world does not have any traffic lights?,0
What is Amy Winehouse's last studio album?,0
Which American president this century has not be reelected to a second term when eligible?,0
Did the soccer national team of France win the Euro Cup this year?,0
What is the lowest point in the continental United States?,0
when was the song imagine written by john lennon,0
What state was Arnold Schwarzenegger governor of?,0
where does it say separation of church and state,0
Is life about how we live or how long we live?,0
what is considered full time employment health insurance,0
"Which Tool album had more songs, Opiate or Undertow?",1
How many Grammy Awards did Twenty One Pilots win in 2017?,0
meaning of asbestos,0
Which queen of Spain was married to Ferdinand V and was later succeeded by Joanna?,0
what does phenylephrine hci treat,0
How many Marvel movies are there?,0
What is the smallest state by area in the United States and is home to Jerimoth Hill?,0
What is the best protein powder?,1
Did the USA side with Germany in World War II?,0
Who ran for president in 2020 and graduated from the Wharton School of the University of Pennsylvania?,0
can i play xbox games on my xbox one,0
How do I render in Google SketchUp?,0
can plastic bucket be stored in flammable cabinet,0
Which MLB team is based in Texas and used to have Josh Hamilton?,0
Which Australian state is not on mainland Australia?,0
How many main islands are there in Hawaii?,0
Which is better for Java development: Eclipse or IntelliJ IDEA?,1
what is the motto of the us army,0
Which country has the longest gap between successive titles at the Euros?,0
How gatherers and hunters did their social and economic organization in Africans societies?,0
Did the American Civil War happen before the Revolutionary War?,1
What is the fourth installment in the Matrix movie series?,0
who are germany's foreign population and where do they live,0
who played brad's wife in wolf of wall street,0
How do I see who viewed my instagram videos?,0
How long will take to learn C programming completely?,0
How many Grammy Awards did Drake win in 2020?,0
what part is salem in of witchcraft,0
Who is in second place for most career hits?,0
In what year was the first Sonic the Hedgehog game released?,0
where is taipan,0
How do I bring out the hero instinct in a man?,0
Is Mike Tomlin the head coach of the Cleveland Browns?,0
Which is the best Kajol movie and why?,1
What Game of Thrones character was an advisor to royalty but also a dwarf?,0
What year did the 1st Clinton administration enter office?,0
what's filming in chicago,0
Which book in the Harry Potter series was released in 2005?,0
What player has the second most number of receptions in NFL history?,0
How many times did America drop nuclear bombs on Japanese cities?,0
Did Simone Biles win more awards than Shannon Miller?,1
"Which state has more electoral votes, California or Utah?",1
"Which state has more electoral votes, Nebraska or Utah?",1
who negotiated the extremely popular treaty with spain,0
How do I get concession in course fee of Vajiram and Ravi?,0
what are the different political parties in the united states,0
how do they keep the kfc recipe secret,0
What is вЂњcustomвЂќ in WhatsApp?,0
What is malting?,0
Has Peyton Manning ever been in a Super Bowl where he played against his brother?,0
where does carbon fixation take place,0
Did StarCraft 2 come out after 2000?,1
What is the Game's real name?,0
What was Christopher Walken's first movie?,0
Which president signed the Declaration of Independence and died at the age of 83?,0
Who was the only president to never live in the White House?,0
"Which actor starred in Fight Club and was born in Shawnee, OK?",0
What is Al Pacino's full first name?,0
Who is the youngest person to be elected president?,0
what classes of nutrients are organic,0
How many books are in His Dark Materials?,0
who is running for lieutenant governor in alabama,0
Which member of the current line up of the Spice Girls was not part of the original group?,0
Which movie was directed by James Cameron and starred Leo DiCaprio?,0
How many Oscars has Denzel Washington won?,0
What is the small country inside of Italy that is not a part of Italy?,0
how many awards has eminem won total,0
when did the valley of drums occur,0
Is Michael Jordan older then Ben Simmons?,1
Who is Katniss Everdeen's sister?,0
Which book in the Shadowhunters saga has not hit the market yet?,0
Which president served the longest term?,0
What is the process for opposing a trademark application filed in the United States?,0
Who was the first World Series winner of the 2010s in the MLB?,0
How can you install 32-bit UEFI Windows on 64-bit UEFI Only PC?,0
what was the significance of the explosion of louisiana purchase,0
Did Bob Woodward write a book about John Belushi?,0
Who's Leia Organa's father?,0
How old was the longest serving senator from Texas when he died?,0
Who was the last Aztec emperor?,0
Who died in a plane crash in 2002 and won a seat in the 1990 US Senate election?,0
who makes the most money on married to medicine,1
When was the first modern Summer Olympic Games held?,0
"What are there more of, US presidents or US States?",1
Was Fear Street written by Christopher Pike?,0
"Which team is called the Blue Hose and plays their home games in Clinton, SC?",0
In what year did the Seattle Seahawks sign Russell Wilson as quarterback?,0
Which game received the most Game of The Year awards?,0
how long have trump and melania been married,0
What was the most costly movie of 2011?,0
what is the primary function of the imf,0
Should I learn whole concepts of jQuery in 2016?,0
Was Donald Trump close to being elected for a second term?,0
the cervical region of the vertebral column consists of,0
What is the population of the state that the Grand Canyon is located in?,0
I want to open a coffee shop in Jaipur. What are some ideas?,0
When did the author of the Lord of the Rings trilogy die?,0
What team does the winner of the English Premier League Best Manager for 2020-21 manage?,0
What mountain is the highest point in elevation in the U.S. state of Ohio and is located in the city of Bellefontaine?,0
Which former WWE wrestling champion also won a gold medal at the 1996 Summer Olympic Games?,0
Who is the all time leader in sack for the Steelers?,0
How many permanent members of the Security Council were there at the founding of the U.N. in 1945?,0
Which NBA player has the most rings?,0
what does a split in your tongue mean,0
how many times have the yankees made it to the world series,0
Was Abraham Lincoln assassinated during his first term?,0
What is the largest continent on Earth and includes China?,0
How do I know if I am an introvert?,0
Which Washington Spirit player is married to Drew Skundrich?,0
Why did you prepare for IIT JEE?,0
What is the best-selling video game console of all time?,0
Who plays Katniss Everdeen in the Hunger Games movie series?,0
What year did the American Revolutionary War begin?,0
what cause dizzy spins,0
When did the Roman Empire fall?,0
Who starred in The Godfather?,0
Why does the Sun rise from the East?,0
How many members are in the Cullen family?,0
when was last time browns won a game,0
How many wives did Alexander the Great have?,0
How long did Roosevelt's term last in the presidency of the US?,0
Which story collection by Stephen King was published in 1993?,0
When was the first album of The Beatles?,0
Is a heavy population a blessing or a curse?,0
what county is flagstaff,0
What was the longest battle in the American Revolutionary War?,0
Can poverty be totally eliminated from india?,0
what is procrit used for,0
Has Stephen King written less than 30 books?,0
how much weight can be cut from cutting out alcohol,0
What coach has won the most Super Bowls?,0
Which book hasn't been released yet of the Girls of Paper and Fire series?,0
Who is the 3rd president of the United States?,0
How can I log in to Facebook if I forgot my email?,0
What is the largest city in Virginia?,0
meaning of the end of nightmare on elm street,0
Does House Baratheon have any future?,0
How many Republican governors has Texas had since 2000?,0
How old was the second Roman emperor when he died?,0
Where was Leonardo da Vinci from?,0
Who is the most handsome man on Game of Thrones?,1
"Which of Beyoncé's live albums was released earlier, Live at Wembley or The Beyoncé Experience Live?",1
How do I draw a real picture in painting?,0
Who was the leading rusher for the team that won Super Bowl XVIII?,0
Is Nirvana's vocalist still alive?,0
Did Toxic by Britney Spears come out before 2004?,1
How can you determine the formula for calcium perchlorate?,0
Have there been over eighty presidents of the US?,0
Was King Henry VIII the King of France during his reign?,0
who played willie lopez in the movie ghost,0
How many states have more than 25 electoral votes?,0
how many british soldiers were shot for desertion in ww1,0
what is a glp/gmp work environment,0
Did George Washington die in 1799?,0
when was the last time newcastle won the premier league,0
who won in the war of alexander and porus,0
I HAVE TWO WHEELER LICENSE FROM WEST BENGAL.CAN I DRIVE BIKE THROUHOUT INDIA?,0
What is the best mindfuck novels?,1
Which mountain is the tallest in Alaska and was renamed?,0
What game released in 2020 cost the most to make?,0
Who is Prince Charles' second wife?,0
"Who was president for a longer period of time, Franklin Roosevelt or Theodore Roosevelt?",1
Did Activision develop Call of Duty?,0
Why do rains pollute water?,0
How many states are there in America?,0
Who was the oldest Academy Award winner for Best Actor?,0
what is an banchy,0
Is there life after life?,0
how much does it cost to get a scratch buffed,0
how to enchant items minecraft,0
