sentence,label
pasta [SEP] bread [SEP] What's better with pasta than fresh baked bread?,0
"facebook [SEP] youtube [SEP] Sharing images to social sharing sites such as facebook, Picasa, youtube and Photobucket couldn't be easier.",0
"Sony [SEP] Apple [SEP] For a better example, go and buy a Sony laptop in the Apple store (Or vice versa)",0
"Oracle [SEP] PostgreSQL [SEP] :-) The 'encapsulated C' approach would require few changes to Pro-C based application, and would make it easier to support both Oracle and PostgreSQL from the same code-base, if ecpg had a capabilities closer to Pro-C's.",0
Honda [SEP] Toyota [SEP] Take Honda and Toyota.,0
football [SEP] basketball [SEP] Probably a horrid football team and a solid basketball school.,0
"PHP [SEP] Java [SEP] So, PHP scales better than Java, ASP.NET and mod_perl?",2
"Sigma [SEP] Nikon [SEP] Is Sigma so technologically deprived that it lags so far behind the ""big boys"" (Canon, Nikon, Sony, etc.) in the business that they could not do better?",0
"Nokia [SEP] Siemens [SEP] Stephan Scholz, head of divestment projects for network systems at Nokia Siemens Networks, also welcomed the deal, saying it fits with his company's strategy and should help to provide a better customer experience.",0
"Dell [SEP] Intel [SEP] The somewhat larger Dell XPS 12 and Lenovo ThinkPad Yoga would be two solid convertibles that come to mind with Intel Core CPUs and 12.5"" designs.",0
"Java [SEP] Scala [SEP] All these changes will not only make Java developer lives easier (less-painful), but also allow our Scala code to become loads faster!",0
"Sony [SEP] Apple [SEP] It's still inferior to Sony, Microsoft and Apple.",0
minivan [SEP] suv [SEP] minivan/suv/Luxury ADD $10.,0
"pennsylvania [SEP] carolina [SEP] pennsylvania is the biggest state left and has much better demographics for her than the second biggest (North carolina, where polls all show Obama up by 10+%).",2
"Groovy [SEP] Java [SEP] With Groovy you can accomplish many task faster than in Java ( see how easy is to work with List, Maps ) or how fast is to create POGOs.",2
"PHP [SEP] Java [SEP] vb and PHP have or will have lambda's I just see C#, dare I say it, innovate faster than Java has lately.",2
Samsung [SEP] Motorola [SEP] 5. Samsung BlackJack II/Motorola Q9 Global,0
USB [SEP] Bluetooth [SEP] Sound is much better over USB than Bluetooth.,2
"Ethernet [SEP] Bluetooth [SEP] Wi-Fi, Ethernet, and other connection methods transfer files more quickly than Bluetooth does, and those networking technologies are better for recurring connections (such as in an office network).",2
"harvard [SEP] mit [SEP] With harvard, mit, Tufts.",0
"Hewlett-Packard [SEP] Dell [SEP] The Lenovo ThinkPad, Hewlett-Packard EliteBook, and Dell Precision Mobile Workstation lines are all solid business systems.",0
"BMW [SEP] Honda [SEP] We offer a complete selection of premium quality motorcycle batteries to provide superior power for a wide selection of top motorcycle manufacturers including Harley-Davidson®, BMW, Ducati, Triumph and Honda.",0
"Apple [SEP] Amazon [SEP] The Google, Apple and Amazon ecosystems are creating walls as they create better integrated services across their lines.",0
"metal [SEP] plywood [SEP] You need a solid barbecue with a lid - some pitmasters build this from concrete blocks, a metal grill and plywood.",0
"IBM [SEP] Hewlett-Packard [SEP] : ""In a bid to compete better against IBM and Hewlett-Packard, Sun Microsystems said Tuesday it will bundle Oracle's database with higher-end Unix servers and partially subsidize the fees customers would otherwise have to pay to use the software.",0
"Motorola [SEP] Nokia [SEP] Motorola moto x, Nokia X, hmmm.....",0
"Java [SEP] Ruby [SEP] to Java, Ruby, PHP).",0
"Asus [SEP] Gigabyte [SEP] Intel Z97 Motherboard Roundup with Asus, Biostar, Gigabyte and MSI",0
Objective-C [SEP] Swift [SEP] Lesson 08 - Learning to Write Objective-C and Swift Code,0
"pennsylvania [SEP] michigan [SEP] What's good for the national GOP would be quite bad for Wisconsin, pennsylvania, and michigan, and probably even worse for Republican legislators and governors in those states.",0
harvard [SEP] stanford [SEP] If you're from harvard or stanford your odds are better.,0
mit [SEP] harvard [SEP] Educated mit; harvard.,0
Amazon [SEP] Apple [SEP] Much nicer web interface than the Panasonic BluRay player we have used up to now (and still may use for Amazon movies since Apple TV doesn't support those).,0
Bash [SEP] Python [SEP] Could I do this with a Bash script or would Python or Perl be a better option?,0
"football [SEP] lacrosse [SEP] I play football, basketball, and am trying to get better at lacrosse.",0
"carolina [SEP] missouri [SEP] Against better opponents, Vandy's defense has turned soft, giving up 579 yards to South carolina and 523 to missouri.",0
"steak [SEP] sandwich [SEP] The Lobel's steak sandwich was very good, though for $15 it had better be.",0
"missouri [SEP] georgia [SEP] To make things easier to manage, he pulled back from offices in missouri, georgia, Pennsylvania, Ohio, Minnesota and Wisconsin.",0
CUDA [SEP] OpenCL [SEP] Processing with CUDA/OpenCL doesn't just mean that things are faster.,0
"USB [SEP] Ethernet [SEP] - This feature dramatically improves the I/O bandwidth, enabling much faster access to peripherals such as hard drives, USB 2.0, and Gigabit Ethernet cards.",0
"Nikon [SEP] Leica [SEP] Phase One, and its workshops, are for those who have outgrown Nikon , Canon and Leica and demand something better.",0
"georgia [SEP] carolina [SEP] In the SEC east, georgia, Tennessee, Florida, South carolina, and Kentucky are solid.",0
ps3 [SEP] psp [SEP] 10. Metal Gear Solid (ps3/psp),0
"OpenGL [SEP] Direct3D [SEP] Unless you can't prove that OpenGL falls short in terms of the results you get out of it, Direct3D might be the better designed API - but it's not a better solution.",1
PHP [SEP] Java [SEP] It's better organized than PHP (with its absurdly large global namespace) and less ceremonious than Java (no IStrategyBuilderFactories here).,0
Perl [SEP] Java [SEP] But it seems better than dropping Perl in favor of Java.,0
"steel [SEP] aluminum [SEP] Sean's answer was ""steel is harder than aluminum.""",2
BMW [SEP] Ferrari [SEP] But we weren't driving a BMW or Ferrari. . .,0
"USB [SEP] Bluetooth [SEP] And often, the cheap USB ELM327 transmit data faster than the Bluetooth ELM327.",2
steak [SEP] potato [SEP] It was harder work than going to our local steak-house and asking for no potato and only olive oil dressings.,0
wii [SEP] ps3 [SEP] The wii U version will be inferior to the others (except ps3 and Xbox 360.,0
"Honda [SEP] Nissan [SEP] Applications for Honda, Acura, Nissan and Scion.",0
Perl [SEP] Ruby [SEP] I think it'd be better to make sure that the Perl and Ruby camps join,0
"Microsoft [SEP] Amazon [SEP] This protocol is much more efficient and faster than Microsoft Remote Desktop ""RDP"" protocol, but with these steps you can still enjoy access to your Amazon WorkSpaces without being limited to using machines that can run the proprietary WorkSpaces client.",0
"rubber [SEP] concrete [SEP] With the hard rubber this shoe has, it is somewhat better for on dirt rather than concrete.",2
"Windows 98 [SEP] Windows XP [SEP] 14"" monitors, Windows 2000, Windows 98 or Windows XP are usually installed and most of the cafes have an internet connection with a decent speed.",0
Nike [SEP] Adidas [SEP] 2. (Since any Nike move would be years away) Make Adidas work better for Louisville.,0
"Bash [SEP] Python [SEP] Use of continuous integration tools including (Jenkins) Solid understanding of Scripting languages (Shell, Bash, Python) Configuration...",0
"Sigma [SEP] Nikon [SEP] I got much better shots from my Sigma 150-500 on my Nikon D90, and I'm hurting a bit.",0
stone [SEP] steel [SEP] A harder hit can rip stone walls to pieces and shatter steel doors.,0
"Ethernet [SEP] USB [SEP] Installation couldn't be easier - just connect the coaxial cable to the SB5101, then connect the cable modem to your computer via either Ethernet or USB.",0
"Ford [SEP] Nissan [SEP] Sure, it would make life easier for Ford, and Nissan, if Britain was in the single European currency.",0
"MySQL [SEP] PostgreSQL [SEP] could also do that for MySQL, but PostgreSQL is simply a better RDBMS.",1
"Toyota [SEP] Nissan [SEP] For about the same price, better alternatives include the Toyota Highlander, Nissan Murano, and Mazda CX-9.",0
"Python [SEP] Ruby [SEP] For this reason alone, Python is clearly better than Ruby or Perl.",2
"Apple [SEP] IBM [SEP] Worse, Apple is functioning EXACTLY as it described the MS/IBM of 1984.",0
plastic [SEP] concrete [SEP] Glass Fiber reinforced plastic technology is an innovative technology that is rapidly replacing the conventional materials such as concrete due to its superior properties.,2
"Honda [SEP] Nissan [SEP] Honda (+13%), and Nissan (+14.8%).",0
"Google [SEP] Sony [SEP] Like Google, Motorola, and others, Sony has started uploading its skinned apps to the Play Store for easier updates that bypass the carrier system.",0
"Huawei [SEP] Avaya [SEP] Western Union, LeapFrog, Gawker Media, University of Notre Dame, Wendy's, Ulta, Myspace, SAP, Dominos Pizza, OzSale, Gilt Groupe, Gap, Hallmark, Dillard's, Crayola, TurboTax, Lenovo, Windows, Chegg, Cisco, VentureBeat, Newsweek, China Telecom, GreenButton, Huawei, Sears, Old Navy, Jose Cuervo, Experian, Avaya, Bloom Energy, Carlson Marketing, NASA, Netflix, Best Buy, AmericanGirl, Activision, Bonobos, Mattel, P&G, London Olympics 2012",0
"juice [SEP] milk [SEP] The kids' drinks on offer were fruit juice, water, milk or a 'fruity cooler' - which is a decent Belvoir cordial and water served 'over ice'; I like this.",0
AWK [SEP] Sed [SEP] The reason why perl was so successful was the speed with which you could build things in comparison to the alternatives at the time: It was more structured than shell scripting/AWK/Sed and much easier to use than C.,0
football [SEP] baseball [SEP] FD: football and baseketball got on it faster than baseball.,2
Honda [SEP] Nissan [SEP] Honda ($42.95) and Nissan ($41.97).,0
rat [SEP] mouse [SEP] And he calls metam-sodium a 25 carcinogen with lousy rat data and the positive mouse study.,0
"birthday [SEP] wedding [SEP] Having an entertainment, birthday, wedding, or corporate parties DJ improves the fun and provides everyone a much better experience.",0
golf [SEP] hockey [SEP] That means no more reckless nonsense on the golf course during the off-season and dedicating himself to hockey even harder.,0
fox [SEP] cnn [SEP] fox has better ratings than cnn and MSNBC combined.,2
Perl [SEP] PHP [SEP] But I hear that existing Perl and PHP extensions may make this easier.,0
"Ford [SEP] Chevrolet [SEP] That's like saying Ford/Chevrolet/Dodge/etc, is better than Ferrari/Lamborghini/Bugatti/Aston Martin/McLaren/etc, because they outsell them by a huge margin.",0
Apple [SEP] Microsoft [SEP] Either way Android is a superior product and Apple and Microsoft know it.,0
"USB [SEP] Ethernet [SEP] With solid-state recorders, investigators can extract stored data in a matter of minutes through USB or Ethernet ports.",0
chalk [SEP] paint [SEP] Curiosity has got the better of me and I have succumbed to the chalk paint craze.,0
Apple [SEP] Intel [SEP] is the Apple switch to Intel-based hardware going to better my chances for a MacOS CAD workstation,0
"psp [SEP] ds [SEP] (psp, ds.)",0
Sony [SEP] Apple [SEP] I never thought I'd say this - but Sony is better than Apple when it comes to low end MP3 players!,2
NetBeans [SEP] Eclipse [SEP] For Java I like NetBeans over Eclipse.,2
"ds [SEP] ps3 [SEP] I played ds on the ps3 and NG+ was a bit easier due to my knowledge, but the final boss was much harder the second time.",0
virginia [SEP] oregon [SEP] virginia vs asu nc state vs oregon state clemson vs cal florida vs fresno state?... my money is on the 4 teams that beat FSU not the rejects of mediocre football Take a minute and look at each teams schedule and explain to me how those four teams are any better.,0
"Ibuprofen [SEP] Advil [SEP] Drugs such as aspirin, Ibuprofen (Advil, Motrin), or naproxen (Aleve, Naprosyn) may make your symptoms worse.",0
Java [SEP] Ruby [SEP] Java/C++/Ruby,0
"Haskell [SEP] Java [SEP] To quote myself in response to someone asking ""Can you provide examples of legacy hacks and how Scala, Haskell and F# are actually better than languages like C# or Java?"": (...) I am not downplaying this disaster, but are you just gloating?",2
"Perl [SEP] Ruby [SEP] I've observed that, on average, the quality of the libraries is better in Java than in the competition: Perl, Python, Ruby, whatever.",0
Samsung [SEP] Motorola [SEP] Samsung Galaxy - HTC? Motorola?,0
"Chrysler [SEP] Toyota [SEP] A solid argument could be made for retrofuturism as one of automotive design's defining themes over the past few years... witness offerings like the Chrysler PT Cruiser, Volkswagen New Beetle, MINI Cooper, and more recently, the Chevrolet HHR and Toyota FJ.",0
Java [SEP] Smalltalk [SEP] Java clearly follows in the LISP and Smalltalk tradition.,0
"Lisp [SEP] Python [SEP] After some basic performances checking as seen in my Common Lisp Sudoku Solver project where I did get up to ten times faster code when compared to Python, it felt like the amazing set of features of the language could be put to good use here.",2
Honda [SEP] Ford [SEP] Honda is a better brand than Ford.,2
Sony [SEP] Apple [SEP] Sony has once again produced a gadget which cranks out tunes better than any Apple PMP.,2
"tennis [SEP] baseball [SEP] Right now, I think tennis is easier than baseball.""",2
"Sony [SEP] Google [SEP] i think Sony can pull off a decent online service sell space for ads like Google does, and maybe while the game is loading cram a 30 sec commercial in there so i dont have to watch the load screen.",0
"PHP [SEP] Perl [SEP] Scripting languages, such as PHP and Perl, do not offer a direct debugging facility, making the debugging of such AGI scripts even harder.",0
Perl [SEP] Ruby [SEP] It is a lot easier to do text parsing in Perl/Ruby/Python than it is in Java or C# (partially because it is a lot easier to use regular expressions).,0
"california [SEP] georgia [SEP] I have filed complaints with the FTC, the FBI's Cybercrime task force, the california State Attorney General's Office, and the Better Business Bureau of the State of georgia.",0
"Renault [SEP] Nissan [SEP] One goal of the growing Better Place ecosystem, which includes The Renault-Nissan Alliance, is giving consumers a wide range of choices when it comes to vehicle make and model.",0
Nokia [SEP] Motorola [SEP] Like the Nokia N900 or Motorola Droid .,0
"Nissan [SEP] Renault [SEP] also one of China rapidly grow auto company Chery which before cooperation which Better Place (Nissan-Renault subsidary in EV technology) to build their own EV, FCEV now has setup new brand to capture a little pie in greener car market.",0
"oregon [SEP] virginia [SEP] Gladow's take: A loss to Florida State is worse than a loss at oregon, true, but Boston College still boasts wins over virginia Tech, Georgia Tech and Wake Forest.",0
golf [SEP] tennis [SEP] if Harder Hall golf-tennis Camp Completely Air Cond.,0
"Microsoft [SEP] Sony [SEP] Technologies by Microsoft and Sony are not worse than Nintendo's, but X360 and PS3 have better graphics and a number of other capabilities.",0
Ferrari [SEP] Renault [SEP] Ferrari was faster over a race distance than Renault.,2
Chrysler [SEP] Ford [SEP] Chrysler 200 vs Ford Fusion,0
wii [SEP] ps3 [SEP] Why wii is better than ps3,2
"california [SEP] oregon [SEP] california, Utah, Arizona and oregon State appear solid at the position.",0
Amazon [SEP] Google [SEP] 0.0099 0.0080 0.0060 0.0040 0.0030 0.0020 0.0018 0.0012 0.0000 Amazon Google HP Microsoft Rackspace Note: Shorter bars are better.,0
"Sony [SEP] Amazon [SEP] Looking backwards, investing in Sears in 1890 turned out better than investing in Sony in 1950; that, more than anything, explains the relative performance of Amazon and Apple in the stock market.",0
"pizza [SEP] soup [SEP] the pizza looked better than it tasted, but the soup was so yummy!",1
"Bluetooth [SEP] USB [SEP] See, this 60-quart cooler doesn't just keep your liquids frosty, it also doubles as: a blender, a set of Bluetooth speakers, a USB charger, and more.",0
"Honda [SEP] BMW [SEP] They can't be bothered to trade in their old Honda Accord for a new $100,000 BMW or Mercedes because the fancy new car won't get them anywhere any faster than the existing car.",2
"Perl [SEP] PHP [SEP] The ideal candidate has solid experience with OO Perl (PHP, Ruby or others l...",0
"sausage [SEP] pizza [SEP] Cooked ground sausage, ground beef and cubed chicken, all stored in reach-in pizza cooler, noted between 60 degrees-66 degrees (voluntarily discarded).",0
champagne [SEP] beer [SEP] There is no better material for do-it-yourselfers to create champagne outdoor spaces on a beer budget.,0
"Eclipse [SEP] NetBeans [SEP] Actually having used Eclipse, Intellij and NetBeans.",0
"Amazon [SEP] Microsoft [SEP] Compare the Cloud released new rankings indicating Amazon Web Services, though a perennial cloud services frontrunner, is experiencing slower growth and is losing the ""mind share"" battle with competitors such as IBM and Microsoft.",1
"plywood [SEP] steel [SEP] Design Blu Dot, 2006 Padded solid hardwood & plywood frame, steel, upholstery",0
"Microsoft [SEP] Amazon [SEP] It will help HP better compete with rivals such as IBM ( IBM ), Microsoft ( MSFT ), Google ( GOOG ) and Amazon ( AMZN ), all of which have incorporated cloud computing into their strategy .",0
BMW [SEP] Ford [SEP] Vehicles used: 2006 BMW 325i 2006 Ford F-150 Super Cab 4x2 New tests show Washington's quarter is a safer measure.,0
"Kingston [SEP] Google [SEP] This seems to be a Kingston-specific name for this parameter, as Google isn't turning it up for any other manufacturers.",0
"Direct3D [SEP] OpenGL [SEP] If you lean towards making a ""clean"" engine, separating the platform-details from the standard interface both looks extremely good (clean, standard source code) and makes it easier to port to other platforms in the future, even if you only intent to support Win32 for the time being (for rendering, both Direct3D and OpenGL can be used on Windows, as with DirectSound and OpenAL).",0
"PHP [SEP] JavaScript [SEP] Candidates must have solid experience building websites using PHP, MySQL, HTML, JavaScript and CSS in a Linux / UNIX environment.",0
ps2 [SEP] gamecube [SEP] The ps2 is vastly inferior to both the gamecube and Xbox.,1
mit [SEP] harvard [SEP] mit. Or harvard.,0
psp [SEP] ps3 [SEP] It is easier to organize data on the psp than on the ps3.,2
fox [SEP] cnn [SEP] The fox polling was a superior process to what cnn used.,2
"Honda [SEP] Nissan [SEP] Toyota, Honda, Nissan, Mazda, you name it.",0
"michigan [SEP] carolina [SEP] As Jadeveon Clowney showed with ""The Hit"" during the michigan-South carolina bowl game, you don't want to give superior defenders any reason to get more fired up.",0
"sausage [SEP] bread [SEP] 1) Keep a stash of decent cheese, pickles, preserved sausage/meat, re-crisped bread and beer.",0
"Google [SEP] Kingston [SEP] And maybe popular Altcoins (top 10 market capital) _________________ Buy from companies supporting opensource -- IBM, Dell, HP, Hitachi, Google etc... Disfavor companies supporting only Win -- Logitech, Epson, Pioneer, Kingston, WD, Yahoo, MSI, XFX, Huawei My blog",0
"Java [SEP] PHP [SEP] VBA), C#, Java, Web(HTML,DHTML, XML), SQL Mediocre: PHP Beginner:PERL, CGI, Cold Fusion,Oracle, Ruby",0
tennis [SEP] volleyball [SEP] Tag Archives: tennis volleyball,0
"Buick [SEP] Cadillac [SEP] Our Dealership Mobile Marketing generates more leads, and better quality leads for Kia Dealers, Chrysler Dodge Jeep Ram Dealers, Honda Dealerships, Chevy Buick GMC and Cadillac Dealers and Ford Dealerships but that's not all!",0
"tea [SEP] milk [SEP] Water cooler with hot and cold, coffee and tea, milk and cream in refrigerator.",0
beer [SEP] champagne [SEP] DJ Ben Davis laid down some solid tracks as attendees sipped beer and clutched glasses of champagne in anticipation of the countdown that ushered in 2013.,0
Python [SEP] JavaScript [SEP] Many programmers that prefer a text editor approach to coding don't gain as much from statically typed languages (like C# and Java) and so could be better off if they stick to dynamic ones like Python and JavaScript.,0
"harvard [SEP] princeton [SEP] This first place finish earned 32 points for harvard, contributing to a solid second day lead over princeton.",2
"michigan [SEP] california [SEP] 1.Appalachain 2.Superior, michigan, Huron, Erie, Ontario 3.Alaska, Arizona, california, Colorado, Hawaii, Idaho, Montana, Nevada, New Mexico, Oregon, Utah, Washington, and Wyoming.",0
"Haskell [SEP] Java [SEP] or Ruby or Haskell, or C# or Java, or CLisp... it might be better to",0
"Ruby [SEP] JavaScript [SEP] Ruby is a beautiful language, much easier to learn (syntactically) than JavaScript.",2
"Nike [SEP] Adidas [SEP] Or even worse the guy still in his mid-twenties, broaching such weighty subject matter as whether he should sign a sponsorship deal with Nike or Adidas.",0
"georgia [SEP] oregon [SEP] There is no question that there were better teams available from the SEC (georgia, Florida, Texas A&M, LSU) and from other leagues (Oklahoma, oregon State).",0
"Google [SEP] Intel [SEP] To better understand what these threats entail - and to learn what advisers can do about protecting themselves and their clients - InvestmentNews held a Google Hangout on Friday with a couple of cybersecurity experts: Michelle Dennedy, chief privacy officer at McAfee Inc., also known as Intel Security, and John Dutra, founder of information technology firm GuidePoint Consulting.",0
Apple [SEP] Dell [SEP] 4Gb RAM but plenty of HDD space) and edit on a Apple Cinema Display or if they're more thrifty one of the better Dell or Viewsonic displays.,0
"Python [SEP] Java [SEP] He may like working in Python better, but sometimes the order is for Java.",0
"Java [SEP] Smalltalk [SEP] And that is C++,C#,Java and Smalltalk implementations combined.",0
"JavaScript [SEP] Ruby [SEP] Moderate experience in:  Agile, AJAX, Assembly, Bash, Batch, CGI, CMS, C++, Django, Feature Toggle, Git, JavaScript, jQuery, Kanban, Metaprogramming, OpenSSL, REST, Ruby on Rails, RSS, Satchmo, SEO, SOLID, TDD, Unix Shell Scripting",0
Windows 98 [SEP] Windows XP [SEP] Let's see... Wine can give overlay support for: Windows 2.0 Windows 3.0 Windows 3.1 Windows NT 3.51 Windows NT 4.0 not many games up there... but then... Windows 95 Windows 98 Windows Me Windows 2000 Windows XP Now... the list it's nicer... isn't?,0
AMD [SEP] Samsung [SEP] Choose a Brand ADATA AMD Apple ASRock ASUS Aztech Cooler Master Corsair Creative Crucial D-Link Gigabyte HTC Huawei Intel LG Linksys Logitech Microsoft Motorola MSI Netgear Nokia NZXT OCZ Oppo Palit Plextor PowerColor Prolink Samsung Sandisk Sapphire Seagate Silicon Power Sony Symantec Thermaltake TP-Link Western Digital Xiaomi ZTE,0
"cafe [SEP] restaurant [SEP] All in all, cafe Habana was a solid, but not spectacular restaurant.",0
"Bluetooth [SEP] USB [SEP] You're better off getting something like a Parrot MKi9200 (will do Bluetooth audio & handsfree, USB, aux, SD cards etc)",0
ipod [SEP] iphone [SEP] Superior ipod® and iphone® connectivity,0
"Honda [SEP] Nissan [SEP] After Honda, I went to Nissan showroom.",0
"Java [SEP] PHP [SEP] Yes, Java is slow-slower than PHP (gasp).",1
"USB [SEP] Bluetooth [SEP] If you have to add USB dongles to get Bluetooth and wifi, it gets much uglier.",0
"mit [SEP] harvard [SEP] mit, harvard",0
"Python [SEP] PHP [SEP] If your primary concern is CGI, look for a solid 'Application Framework', there are a variety for perl, Zope in particular for Python, Zend for PHP.",0
PHP [SEP] Perl [SEP] Of course a project done with PHP and/or Perl will go much faster!!!,0
"Windows 8 [SEP] Windows 7 [SEP] In fact, Microsoft says Windows 8 upgrades are faster than Windows 7 updates in 2009.",2
"Python [SEP] Java [SEP] Solid programming skills in at least one compiled and interpreted language, preferably Python and/or Java.",0
"cement [SEP] plastic [SEP] This handy and hungry little number rips through wood, drywall, cement board and plastic without hesitation - and 50% faster than other saws thanks to the tri-bevel tooth grind that cuts in both on the push and pull stroke.",0
"Ferrari [SEP] Renault [SEP] Like Ferrari, Renault struggled all weekend.",0
"Microsoft [SEP] IBM [SEP] OS/2 was technically superior, but Microsoft beat IBM through marketing and by tying its Office applications to Windows.""",2
"Google [SEP] Sony [SEP] And, with Google, Logitech, Sony, Best Buy, and Adobe on board, I think things could move a great deal faster for this technology than it did for PC's 40 years ago.",0
"OpenGL [SEP] Direct3D [SEP] And though the OpenGL renderer does not support all effects in the game, we are more interested in simple texturing, which is no worse than in the main Direct3D version.",2
"beer [SEP] tea [SEP] The hops push what I would consider a mediocre beer over the top for me, so it's not my ""cup of tea"".",0
"michigan [SEP] carolina [SEP] michigan is better, Chicago, Ohio, California, the non-Connecticut New England states, Canada - all much better than North carolina.",2
"Ruby [SEP] Python [SEP] Are Ruby, Python, and Groovy doomed in the coming solid-state takeover?",0
"Haskell [SEP] Java [SEP] While Haskell, Scala, Clojure, etc. are much better than Java or C#, they are still more complex than necessary for many applications.",2
"PHP [SEP] JavaScript [SEP] I've heard of AJAX and whatnot, not particularly sure how I can use it, I'm a pretty decent PHP coder, know some HTML, but never touched any JavaScript.",0
Buick [SEP] Cadillac [SEP] I imagine Buick and Cadillac would be doing better if their former segment of retirees knew what they were buying.,0
Groovy [SEP] Java [SEP] Groovy comes out of the box with a better Date object than standard Java.,2
"PHP [SEP] JavaScript [SEP] Your code(HTML, PHP, JavaScript or anything else) will then be easier to read allowing us to be more accurate in our responses.",0
"Adidas [SEP] Nike [SEP] Costco occassionally has dri fit like Adidas, Nike, russell, etc. at decent price in good quality",0
Amazon [SEP] Apple [SEP] What I got out of it was that Amazon has a decent enough deal for Apple Care.,0
USB [SEP] Ethernet [SEP] USB and Ethernet are both better.,0
Ruby [SEP] Java [SEP] +%%EXAMPLESDIR%%/%%PORTVERSION%%/Ruby/Java/Makefile,0
"Java [SEP] PHP [SEP] I enjoy using Eclipse for GWT, Java, Python, (and even for PHP too), but at work, using Dreamweaver is just easier.",0
"Python [SEP] Haskell [SEP] Python, with NumPy generally has better libs for numerics than Haskell - particularly if runtime is an issue.",2
"fishing [SEP] swimming [SEP] fishing, swimming, walking, exploring.",0
"Java [SEP] Ruby [SEP] environment (Java, Ruby, etc).",0
"Hewlett-Packard [SEP] Intel [SEP] Its member companies include Hewlett-Packard, Intel, , and Texas Instruments.",0
"Java [SEP] Ruby [SEP] - Experience with Java, Python or Ruby.",0
"soda [SEP] milk [SEP] A long time ago, doctors endorsed cigarettes, and soda was better than mother's milk.",2
"psp [SEP] ds [SEP] psp, ds, XBox, Playstation.",0
"Dell [SEP] Microsoft [SEP] Dell chose to base vWorkspace on Microsoft Hyper-V rather than on a VMware hypervisor because Hyper-V allowed for a better virtual machine density, the vendor said.",0
"Renault [SEP] Nissan [SEP] Now get this, Better Place expects to lure electric vehicles from the usual suspects like Toyota, Renault-Nissan, and GM in addition to, get this, Tesla Motors.",0
Intel [SEP] Microsoft [SEP] The initial demand for the XO has fallen well below Mr. Negroponte's projections as Intel and Microsoft have successfully argued that their entries are superior.,0
"JavaScript [SEP] PHP [SEP] I could find another way to do this with JavaScript, but I'm learn'n PHP and (better) CSS.",0
"Groovy [SEP] Java [SEP] Groovy - I love it's implicit goal of making life easier for the developer and it's interop with Java combined with features like it's XML processing, make it a great instant productivity tool.",0
Java [SEP] Groovy [SEP] I'm wondering if its better if we mangle the names under the hood to avoid clashing with legacy Java code - but use a neater syntax in Groovy code.,0
Bluetooth [SEP] USB [SEP] Wi-SB BOX brings superior WiFi and Bluetooth signal quality and even provides 2 front USB 3.0 ports.,0
Java [SEP] Lisp [SEP] We say 'Java is the gateway to hell.' Lisp is just a better alternative to the intelligent Internet: It runs on 14 different platforms and doesn't need any type of virtual machine because it compiles directly to native machine instructions on all popular microprocessor architectures.',1
plastic [SEP] wood [SEP] plastic frames are far harder to work with than wood.,1
"california [SEP] missouri [SEP] November 30, 2001, california, missouri.",0
"cafe [SEP] restaurant [SEP] This is more of a cafe bar rather than a restaurant, but it is none the worse for that.",0
Ruby [SEP] Java [SEP] Downloads: Pokemon Ruby Java Mobile Game,0
"Renault [SEP] Nissan [SEP] Carlos Ghosn, who runs both Renault and Nissan, sees the chance to steal a march on slower rivals.",0
"Audi [SEP] Mercedes-Benz [SEP] I'd place it in Audi A4/Mercedes-Benz C-Class territory, and it holds up pretty well as a solid alternative for shoppers considering these two models.",0
"Python [SEP] PHP [SEP] More is better. 2 years of web development with Python, Ruby, PHP, HTML, CSS.",0
Perl [SEP] PHP [SEP] It was poorly coded in Perl anyway compare to the Korean tool which is well coded in PHP.,1
"Apple [SEP] Amazon [SEP] Apple are bad, but no worse than Amazon with the Kindle.",2
"Nike [SEP] Adidas [SEP] It's never too early for a mock draft, and with events like the Nike LeBron James Skills Academy and Adidas Nations all wrapped up, we actually have a better sense of who might be poised for breakout seasons.",0
cider [SEP] juice [SEP] An easier--but not easy--way to make ice cider is by freezing the juice rather than the apple.,0
Microsoft [SEP] Sony [SEP] Hahaha Microsoft is playing the game better than Sony.,2
softball [SEP] baseball [SEP] I think softball is harder than baseball in its own way.,1
"fishing [SEP] swimming [SEP] Sailing, fishing, cruising, swimming ...",0
"suv [SEP] truck [SEP] Shop Smart for a Safer Car, suv, Mini-Van or Light truck",0
"Windows 8 [SEP] Windows 7 [SEP] In fact, according to Microsoft, Windows 8 will be 11 times faster than Windows 7.",2
"Python [SEP] Ruby [SEP] That's true, function passing is painless in Python and a little harder in Ruby.",2
"Ruby [SEP] Python [SEP] Ruby vs other dynamicaly typed interpreted languages like Python, Perl, PHP, ... it really is not slower.",0
"BMW [SEP] Toyota [SEP] Ive never had better (and Ive owned BMW, SaaB, Audi, Toyota and many others)",0
"Nissan [SEP] Toyota [SEP] i just need to decide if this would be a better fit personally than a new Nissan, Toyota, etc.",0
"CUDA [SEP] OpenCL [SEP] Thanks to CUDA, DirectX Compute, OpenCL and PhysX Support, the stream processors can also be used for other applications (video coding, physic effects....) and are much faster than typical main processors due to the large number of shaders working parallel to one another.",0
suv [SEP] truck [SEP] New 780 suv truck Accessories make towing easier.,0
"wedding [SEP] birthday [SEP] There's no better place than beautiful Weaverville, NC to celebrate your wedding, anniversary, birthday or other important events.",0
golf [SEP] basketball [SEP] Comparing golf to basketball,0
